timestamp,num_cells,num_beams,cell_size_m,blanking_distance_m,heading_deg,pitch_deg,roll_deg,temperature_c,salinity_psu,pressure_dbar,velocity_profile
2026-04-07 14:59:08.163,8,4,0.5,0.7,48.297,2.494,-0.644,28.571,33.089,5.176,"0.83;-0.682;0.713;0.046;0.645;-0.626;0.621;0.028;0.487;-0.589;0.591;0.011;0.325;-0.535;0.497;0.012;0.207;-0.442;0.405;-0.022;0.094;-0.342;0.326;-0.03;-0.018;-0.281;0.287;-0.032;-0.064;-0.22;0.228;-0.033"
2026-04-07 14:59:09.160,8,4,0.5,0.7,48.408,2.484,-0.715,28.574,33.088,5.183,"0.772;-0.703;0.662;0.045;0.568;-0.612;0.663;0.033;0.421;-0.577;0.587;0.03;0.264;-0.474;0.499;-0.009;0.161;-0.394;0.424;-0.013;0.058;-0.33;0.358;-0.032;-0.029;-0.244;0.229;-0.012;-0.096;-0.158;0.175;-0.041"
2026-04-07 14:59:10.160,8,4,0.5,0.7,48.517,2.469,-0.787,28.577,33.087,5.19,"0.72;-0.706;0.687;0.011;0.515;-0.631;0.642;0.025;0.349;-0.53;0.55;0.004;0.226;-0.462;0.463;-0.002;0.071;-0.405;0.381;-0.021;-0.029;-0.318;0.285;-0.014;-0.076;-0.235;0.246;-0.035;-0.147;-0.155;0.177;-0.049"
2026-04-07 14:59:11.161,8,4,0.5,0.7,48.622,2.449,-0.859,28.58,33.086,5.197,"0.642;-0.702;0.683;0.041;0.46;-0.601;0.613;-0.005;0.308;-0.56;0.528;-0.004;0.13;-0.43;0.479;-0.025;0.043;-0.367;0.361;-0.036;-0.07;-0.305;0.307;-0.044;-0.132;-0.237;0.191;-0.018;-0.185;-0.171;0.165;-0.039"
2026-04-07 14:59:12.160,8,4,0.5,0.7,48.723,2.425,-0.931,28.583,33.085,5.204,"0.57;-0.693;0.707;-0.002;0.392;-0.619;0.581;0.002;0.236;-0.501;0.527;-0.016;0.08;-0.423;0.434;-0.018;-0.03;-0.337;0.332;-0.016;-0.13;-0.282;0.24;-0.019;-0.169;-0.21;0.17;-0.036;-0.216;-0.139;0.1;-0.062"
2026-04-07 14:59:13.160,8,4,0.5,0.7,48.822,2.396,-1.002,28.586,33.084,5.211,"0.51;-0.669;0.659;-0.001;0.305;-0.562;0.59;-0.012;0.139;-0.514;0.52;0.004;0.059;-0.413;0.417;-0.032;-0.076;-0.316;0.304;-0.014;-0.18;-0.255;0.254;-0.017;-0.219;-0.198;0.16;-0.045;-0.255;-0.11;0.083;-0.031"
2026-04-07 14:59:14.161,8,4,0.5,0.7,48.917,2.363,-1.073,28.589,33.083,5.217,"0.44;-0.684;0.681;-0.005;0.274;-0.596;0.54;-0.004;0.097;-0.502;0.497;-0.015;-0.042;-0.407;0.403;-0.017;-0.131;-0.29;0.302;-0.018;-0.199;-0.241;0.193;-0.05;-0.257;-0.144;0.116;-0.04;-0.29;-0.089;0.074;-0.047"
2026-04-07 14:59:15.160,8,4,0.5,0.7,49.008,2.326,-1.142,28.592,33.081,5.224,"0.353;-0.65;0.613;0.005;0.2;-0.535;0.518;0.006;0.018;-0.427;0.434;-0.002;-0.13;-0.377;0.376;-0.042;-0.223;-0.241;0.262;-0.031;-0.287;-0.199;0.197;-0.054;-0.313;-0.108;0.135;-0.053;-0.318;-0.07;0.079;-0.061"
2026-04-07 14:59:16.157,8,4,0.5,0.7,49.096,2.284,-1.211,28.594,33.08,5.231,"0.289;-0.639;0.63;0.015;0.115;-0.543;0.537;-0.011;-0.024;-0.437;0.428;-0.014;-0.146;-0.353;0.342;-0.04;-0.266;-0.249;0.221;-0.04;-0.317;-0.188;0.143;-0.039;-0.351;-0.078;0.099;-0.041;-0.334;-0.04;0.061;-0.038"
2026-04-07 14:59:17.160,8,4,0.5,0.7,49.18,2.239,-1.278,28.597,33.079,5.238,"0.201;-0.579;0.589;-0.022;0.001;-0.465;0.497;-0.035;-0.095;-0.398;0.389;-0.016;-0.242;-0.279;0.282;-0.032;-0.309;-0.24;0.21;-0.022;-0.357;-0.157;0.129;-0.032;-0.394;-0.069;0.099;-0.034;-0.401;-0.005;0.017;-0.05"
2026-04-07 14:59:18.160,8,4,0.5,0.7,49.261,2.19,-1.343,28.6,33.078,5.244,"0.11;-0.528;0.569;-0.014;-0.068;-0.471;0.473;-0.026;-0.176;-0.353;0.362;-0.036;-0.287;-0.278;0.248;-0.055;-0.351;-0.175;0.179;-0.061;-0.427;-0.114;0.121;-0.057;-0.426;-0.06;0.051;-0.058;-0.43;-0.001;0.035;-0.031"
2026-04-07 14:59:19.160,8,4,0.5,0.7,49.337,2.138,-1.406,28.603,33.076,5.251,"0.009;-0.539;0.519;-0.011;-0.136;-0.438;0.417;-0.024;-0.243;-0.323;0.295;-0.022;-0.384;-0.2;0.24;-0.043;-0.397;-0.125;0.14;-0.033;-0.481;-0.067;0.08;-0.069;-0.461;-0.045;0.054;-0.065;-0.452;0.03;-0.026;-0.06"
2026-04-07 14:59:20.159,8,4,0.5,0.7,49.41,2.082,-1.467,28.606,33.075,5.257,"-0.056;-0.486;0.503;-0.034;-0.246;-0.409;0.383;-0.041;-0.36;-0.254;0.296;-0.029;-0.433;-0.192;0.207;-0.052;-0.474;-0.145;0.106;-0.033;-0.532;-0.056;0.029;-0.037;-0.523;0.007;-0.009;-0.067;-0.438;0.058;-0.009;-0.061"
2026-04-07 14:59:21.160,8,4,0.5,0.7,49.479,2.024,-1.526,28.608,33.074,5.263,"-0.175;-0.449;0.438;-0.039;-0.31;-0.343;0.347;-0.036;-0.412;-0.241;0.255;-0.048;-0.492;-0.152;0.171;-0.041;-0.547;-0.08;0.063;-0.064;-0.531;-0.038;0.004;-0.069;-0.537;0.042;-0.033;-0.06;-0.5;0.021;-0.04;-0.037"
2026-04-07 14:59:22.161,8,4,0.5,0.7,49.543,1.963,-1.582,28.611,33.072,5.27,"-0.272;-0.409;0.415;-0.021;-0.367;-0.288;0.327;-0.047;-0.465;-0.189;0.181;-0.047;-0.55;-0.148;0.143;-0.028;-0.568;-0.065;0.053;-0.032;-0.561;0.01;0.006;-0.06;-0.533;0.024;-0.026;-0.041;-0.51;0.087;-0.079;-0.052"
2026-04-07 14:59:23.157,8,4,0.5,0.7,49.604,1.9,-1.635,28.614,33.071,5.276,"-0.312;-0.356;0.362;-0.041;-0.463;-0.26;0.266;-0.045;-0.516;-0.153;0.162;-0.03;-0.574;-0.071;0.094;-0.045;-0.615;-0.043;0.047;-0.04;-0.632;0.041;-0.03;-0.048;-0.574;0.072;-0.069;-0.06;-0.544;0.096;-0.101;-0.046"
2026-04-07 14:59:24.156,8,4,0.5,0.7,49.66,1.835,-1.685,28.617,33.07,5.282,"-0.428;-0.34;0.323;-0.053;-0.555;-0.245;0.195;-0.054;-0.613;-0.11;0.105;-0.059;-0.646;-0.041;0.066;-0.062;-0.641;-0.024;0.021;-0.03;-0.616;0.045;-0.022;-0.046;-0.596;0.079;-0.051;-0.039;-0.532;0.1;-0.08;-0.033"
2026-04-07 14:59:25.160,8,4,0.5,0.7,49.713,1.768,-1.732,28.62,33.068,5.288,"-0.486;-0.302;0.3;-0.061;-0.59;-0.151;0.164;-0.032;-0.652;-0.112;0.096;-0.064;-0.712;-0.05;0.037;-0.059;-0.692;0.013;-0.06;-0.056;-0.665;0.098;-0.087;-0.048;-0.627;0.121;-0.076;-0.025;-0.558;0.091;-0.123;-0.027"
2026-04-07 14:59:26.161,8,4,0.5,0.7,49.761,1.7,-1.776,28.622,33.067,5.295,"-0.564;-0.26;0.209;-0.042;-0.656;-0.139;0.165;-0.032;-0.747;-0.029;0.086;-0.035;-0.738;0.034;0.011;-0.041;-0.733;0.064;-0.078;-0.06;-0.677;0.105;-0.103;-0.032;-0.639;0.127;-0.135;-0.031;-0.537;0.149;-0.122;-0.044"
2026-04-07 14:59:27.157,8,4,0.5,0.7,49.804,1.631,-1.816,28.625,33.065,5.301,"-0.673;-0.203;0.161;-0.052;-0.733;-0.119;0.11;-0.038;-0.769;-0.021;0.049;-0.069;-0.787;0.039;-0.039;-0.056;-0.756;0.057;-0.08;-0.039;-0.73;0.092;-0.138;-0.041;-0.625;0.144;-0.147;-0.054;-0.584;0.114;-0.124;-0.038"
2026-04-07 14:59:28.159,8,4,0.5,0.7,49.844,1.561,-1.852,28.628,33.064,5.307,"-0.707;-0.143;0.143;-0.043;-0.826;-0.046;0.084;-0.032;-0.856;0.02;-0.007;-0.055;-0.816;0.093;-0.092;-0.046;-0.782;0.138;-0.135;-0.037;-0.738;0.134;-0.118;-0.036;-0.641;0.156;-0.13;-0.036;-0.56;0.127;-0.157;-0.024"
2026-04-07 14:59:29.160,8,4,0.5,0.7,49.879,1.491,-1.885,28.63,33.062,5.312,"-0.823;-0.111;0.076;-0.036;-0.845;-0.022;0.023;-0.065;-0.869;0.072;-0.061;-0.05;-0.835;0.128;-0.12;-0.05;-0.785;0.126;-0.123;-0.029;-0.747;0.142;-0.18;-0.028;-0.676;0.16;-0.146;-0.02;-0.578;0.154;-0.144;-0.03"
2026-04-07 14:59:30.159,8,4,0.5,0.7,49.909,1.422,-1.914,28.633,33.061,5.318,"-0.892;-0.026;0.063;-0.059;-0.907;0.025;-0.044;-0.055;-0.924;0.069;-0.067;-0.043;-0.88;0.129;-0.128;-0.044;-0.828;0.138;-0.13;-0.024;-0.735;0.162;-0.18;-0.017;-0.641;0.186;-0.18;-0.014;-0.521;0.171;-0.176;-0.011"
2026-04-07 14:59:31.160,8,4,0.5,0.7,49.936,1.352,-1.939,28.636,33.059,5.324,"-0.943;-0.016;0.032;-0.058;-0.958;0.042;-0.061;-0.057;-0.968;0.091;-0.104;-0.063;-0.931;0.15;-0.18;-0.027;-0.834;0.177;-0.205;-0.035;-0.759;0.16;-0.21;-0.038;-0.645;0.162;-0.186;-0.008;-0.543;0.139;-0.146;-0.006"
2026-04-07 14:59:32.160,8,4,0.5,0.7,49.957,1.283,-1.959,28.639,33.057,5.33,"-1.014;0.029;-0.033;-0.038;-1.035;0.108;-0.081;-0.063;-0.997;0.164;-0.172;-0.056;-0.918;0.179;-0.192;-0.023;-0.87;0.193;-0.182;-0.014;-0.778;0.174;-0.216;-0.039;-0.677;0.18;-0.184;-0.017;-0.534;0.161;-0.141;0.001"
2026-04-07 14:59:33.160,8,4,0.5,0.7,49.975,1.215,-1.976,28.641,33.056,5.335,"-1.031;0.044;-0.068;-0.033;-1.025;0.131;-0.105;-0.042;-1.031;0.189;-0.161;-0.058;-0.961;0.227;-0.194;-0.032;-0.887;0.229;-0.209;-0.042;-0.737;0.2;-0.18;-0.018;-0.645;0.178;-0.217;0.009;-0.541;0.176;-0.136;-0.011"
2026-04-07 14:59:34.158,8,4,0.5,0.7,49.987,1.149,-1.988,28.644,33.054,5.341,"-1.073;0.083;-0.119;-0.046;-1.072;0.154;-0.157;-0.059;-1.011;0.189;-0.219;-0.025;-0.96;0.218;-0.221;-0.04;-0.833;0.236;-0.201;-0.022;-0.727;0.203;-0.195;-0.027;-0.623;0.171;-0.186;0.008;-0.51;0.181;-0.186;0.022"
2026-04-07 14:59:35.155,8,4,0.5,0.7,49.996,1.085,-1.996,28.646,33.052,5.346,"-1.148;0.13;-0.133;-0.033;-1.117;0.182;-0.203;-0.053;-1.052;0.221;-0.235;-0.048;-0.99;0.254;-0.233;-0.043;-0.843;0.236;-0.211;-0.005;-0.742;0.227;-0.227;-0.013;-0.616;0.165;-0.163;0.002;-0.508;0.139;-0.153;0.017"
2026-04-07 14:59:36.155,8,4,0.5,0.7,50.0,1.022,-2.0,28.649,33.051,5.352,"-1.182;0.185;-0.183;-0.037;-1.148;0.246;-0.206;-0.049;-1.082;0.233;-0.247;-0.039;-0.991;0.26;-0.252;-0.039;-0.853;0.224;-0.239;0.006;-0.711;0.194;-0.204;0.004;-0.583;0.186;-0.166;0.008;-0.473;0.18;-0.178;0.017"
2026-04-07 14:59:37.155,8,4,0.5,0.7,49.999,0.962,-1.999,28.652,33.049,5.357,"-1.234;0.188;-0.22;-0.042;-1.146;0.271;-0.232;-0.024;-1.066;0.265;-0.286;-0.016;-0.973;0.274;-0.241;-0.009;-0.86;0.24;-0.221;0.011;-0.708;0.197;-0.211;-0.012;-0.589;0.211;-0.163;0.002;-0.458;0.158;-0.161;0.032"
2026-04-07 14:59:38.155,8,4,0.5,0.7,49.994,0.904,-1.994,28.654,33.047,5.362,"-1.248;0.266;-0.253;-0.052;-1.153;0.251;-0.29;-0.035;-1.058;0.278;-0.275;-0.038;-0.937;0.273;-0.248;-0.015;-0.791;0.25;-0.273;-0.001;-0.695;0.248;-0.226;0.025;-0.528;0.188;-0.21;0.025;-0.385;0.139;-0.169;0.042"
2026-04-07 14:59:39.157,8,4,0.5,0.7,49.984,0.849,-1.985,28.657,33.045,5.367,"-1.228;0.263;-0.248;-0.027;-1.173;0.271;-0.256;-0.033;-1.085;0.279;-0.303;-0.038;-0.927;0.281;-0.27;-0.022;-0.824;0.23;-0.222;0.021;-0.671;0.191;-0.212;0.023;-0.496;0.173;-0.174;0.017;-0.394;0.152;-0.155;0.025"
2026-04-07 14:59:40.157,8,4,0.5,0.7,49.97,0.798,-1.971,28.659,33.044,5.372,"-1.28;0.281;-0.262;-0.046;-1.165;0.311;-0.324;-0.026;-1.02;0.276;-0.278;-0.016;-0.895;0.256;-0.299;0.008;-0.793;0.237;-0.221;-0.005;-0.642;0.241;-0.191;0.014;-0.483;0.167;-0.182;0.035;-0.344;0.11;-0.145;0.021"
2026-04-07 14:59:41.157,8,4,0.5,0.7,49.952,0.75,-1.954,28.662,33.042,5.377,"-1.286;0.337;-0.338;-0.021;-1.185;0.331;-0.314;-0.011;-1.056;0.286;-0.322;0.003;-0.885;0.283;-0.292;-0.002;-0.752;0.232;-0.241;0.018;-0.559;0.234;-0.193;0.036;-0.442;0.151;-0.19;0.021;-0.338;0.141;-0.117;0.019"
2026-04-07 14:59:42.157,8,4,0.5,0.7,49.929,0.705,-1.932,28.664,33.04,5.382,"-1.279;0.33;-0.351;-0.043;-1.126;0.303;-0.292;-0.019;-0.99;0.32;-0.324;0.013;-0.831;0.245;-0.257;-0.003;-0.723;0.233;-0.222;-0.002;-0.551;0.182;-0.209;0.026;-0.381;0.134;-0.152;0.024;-0.306;0.133;-0.109;0.034"
2026-04-07 14:59:43.157,8,4,0.5,0.7,49.901,0.665,-1.906,28.667,33.038,5.387,"-1.246;0.337;-0.331;-0.026;-1.128;0.338;-0.331;-0.026;-0.962;0.316;-0.286;-0.015;-0.804;0.288;-0.259;-0.007;-0.638;0.236;-0.248;0.027;-0.526;0.192;-0.159;0.011;-0.349;0.156;-0.127;0.019;-0.258;0.113;-0.095;0.043"
2026-04-07 14:59:44.157,8,4,0.5,0.7,49.869,0.628,-1.876,28.669,33.036,5.392,"-1.232;0.343;-0.327;-0.009;-1.118;0.314;-0.339;0.015;-0.963;0.297;-0.31;-0.012;-0.793;0.242;-0.285;0.021;-0.625;0.245;-0.23;0.04;-0.457;0.195;-0.203;0.036;-0.31;0.124;-0.103;0.042;-0.223;0.104;-0.099;0.044"
2026-04-07 14:59:45.156,8,4,0.5,0.7,49.833,0.596,-1.842,28.672,33.034,5.396,"-1.21;0.371;-0.358;0.01;-1.058;0.302;-0.344;-0.002;-0.904;0.28;-0.287;0.016;-0.76;0.271;-0.269;0.005;-0.568;0.216;-0.219;0.038;-0.408;0.189;-0.156;0.049;-0.311;0.099;-0.121;0.041;-0.161;0.085;-0.078;0.055"
2026-04-07 14:59:46.156,8,4,0.5,0.7,49.792,0.569,-1.805,28.674,33.032,5.401,"-1.186;0.327;-0.36;-0.007;-1.01;0.339;-0.305;0.011;-0.877;0.281;-0.315;0.029;-0.68;0.234;-0.223;0.02;-0.524;0.214;-0.173;0.022;-0.356;0.116;-0.128;0.056;-0.238;0.104;-0.101;0.042;-0.105;0.05;-0.059;0.032"
2026-04-07 14:59:47.157,8,4,0.5,0.7,49.747,0.545,-1.764,28.677,33.031,5.405,"-1.139;0.384;-0.36;0.008;-1.008;0.303;-0.343;0.028;-0.791;0.259;-0.255;0.017;-0.647;0.207;-0.246;0.02;-0.471;0.166;-0.174;0.027;-0.328;0.13;-0.147;0.062;-0.206;0.073;-0.087;0.054;-0.101;0.054;-0.021;0.064"
2026-04-07 14:59:48.156,8,4,0.5,0.7,49.698,0.527,-1.719,28.679,33.029,5.41,"-1.115;0.323;-0.374;0.005;-0.957;0.33;-0.295;0.016;-0.768;0.283;-0.251;0.037;-0.562;0.212;-0.197;0.038;-0.441;0.165;-0.155;0.027;-0.254;0.135;-0.088;0.059;-0.142;0.057;-0.044;0.048;-0.05;0.044;-0.048;0.046"
2026-04-07 14:59:49.157,8,4,0.5,0.7,49.645,0.513,-1.671,28.682,33.027,5.414,"-1.054;0.373;-0.343;0.004;-0.886;0.307;-0.287;0.019;-0.69;0.217;-0.268;0.012;-0.534;0.223;-0.192;0.045;-0.382;0.152;-0.123;0.062;-0.216;0.094;-0.105;0.066;-0.122;0.025;-0.082;0.046;0.011;0.035;-0.025;0.05"
2026-04-07 14:59:50.162,8,4,0.5,0.7,49.587,0.504,-1.62,28.684,33.025,5.418,"-1.017;0.356;-0.331;0.026;-0.813;0.275;-0.3;0.028;-0.618;0.247;-0.205;0.029;-0.462;0.179;-0.169;0.043;-0.291;0.14;-0.124;0.062;-0.157;0.056;-0.069;0.043;-0.023;0.044;-0.054;0.061;0.054;0.011;-0.009;0.06"
2026-04-07 14:59:51.160,8,4,0.5,0.7,49.525,0.5,-1.566,28.686,33.023,5.422,"-0.939;0.315;-0.31;0.039;-0.77;0.29;-0.274;0.016;-0.567;0.201;-0.222;0.022;-0.375;0.168;-0.174;0.045;-0.254;0.119;-0.112;0.04;-0.117;0.027;-0.084;0.031;-0.002;0.041;-0.039;0.038;0.085;0.016;-0.011;0.036"
2026-04-07 14:59:52.160,8,4,0.5,0.7,49.46,0.501,-1.509,28.689,33.021,5.426,"-0.89;0.293;-0.328;0.034;-0.676;0.231;-0.267;0.025;-0.485;0.159;-0.2;0.041;-0.326;0.141;-0.119;0.063;-0.184;0.065;-0.057;0.051;-0.055;0.037;-0.015;0.047;0.041;-0.006;0.02;0.041;0.1;-0.023;0.006;0.067"
2026-04-07 14:59:53.160,8,4,0.5,0.7,49.39,0.507,-1.45,28.691,33.019,5.43,"-0.824;0.281;-0.272;0.011;-0.61;0.211;-0.224;0.02;-0.436;0.193;-0.164;0.06;-0.243;0.097;-0.103;0.037;-0.147;0.037;-0.068;0.031;-0.021;-0.002;0.002;0.053;0.094;-0.009;0.024;0.057;0.163;-0.066;0.05;0.058"
2026-04-07 14:59:54.160,8,4,0.5,0.7,49.316,0.518,-1.388,28.693,33.017,5.434,"-0.774;0.26;-0.278;0.033;-0.54;0.221;-0.183;0.035;-0.362;0.162;-0.154;0.044;-0.177;0.104;-0.11;0.039;-0.06;0.018;-0.019;0.051;0.043;0.023;-0.022;0.038;0.154;-0.028;0.025;0.04;0.198;-0.064;0.051;0.034"
2026-04-07 14:59:55.160,8,4,0.5,0.7,49.238,0.533,-1.324,28.696,33.015,5.437,"-0.685;0.258;-0.249;0.024;-0.502;0.161;-0.167;0.053;-0.269;0.117;-0.13;0.027;-0.118;0.044;-0.079;0.04;0.038;0.028;-0.023;0.057;0.1;0.001;0.053;0.043;0.163;-0.04;0.031;0.04;0.239;-0.095;0.043;0.021"
