[System]
Platform=SEANO USV
Start_Time=2026-04-07 16:07:58
Timezone=WIB

[Sensor]
Name=ADCP

[Columns]
Timestamp(WIB)	NumCells	NumBeams	CellSizeM	BlankingDistanceM	HeadingDeg	PitchDeg	RollDeg	TemperatureC	SalinityPSU	PressureDbar	VelocityProfile
2026-04-07 16:08:45.820	8	4	0.5	0.7	49.957	1.283	-1.959	28.639	33.057	5.33	-0.996;0.017;-0.017;-0.035;-1.015;0.102;-0.072;-0.053;-1.004;0.163;-0.152;-0.04;-0.917;0.195;-0.187;-0.036;-0.843;0.216;-0.204;-0.048;-0.782;0.218;-0.194;-0.026;-0.633;0.212;-0.177;-0.008;-0.508;0.147;-0.152;0.004
2026-04-07 16:08:46.819	8	4	0.5	0.7	49.975	1.215	-1.976	28.641	33.056	5.335	-1.024;0.089;-0.063;-0.062;-1.052;0.109;-0.129;-0.03;-0.982;0.163;-0.184;-0.023;-0.958;0.19;-0.226;-0.029;-0.867;0.212;-0.229;-0.044;-0.741;0.219;-0.193;-0.012;-0.666;0.19;-0.195;-0.011;-0.521;0.152;-0.157;0.02
2026-04-07 16:08:47.821	8	4	0.5	0.7	49.987	1.149	-1.988	28.644	33.054	5.341	-1.12;0.1;-0.135;-0.053;-1.058;0.171;-0.152;-0.058;-1.01;0.181;-0.199;-0.049;-0.982;0.233;-0.241;-0.018;-0.855;0.228;-0.222;-0.006;-0.743;0.221;-0.2;-0.022;-0.614;0.185;-0.191;0.002;-0.504;0.181;-0.135;0.018
2026-04-07 16:08:48.820	8	4	0.5	0.7	49.996	1.084	-1.996	28.646	33.052	5.346	-1.159;0.122;-0.146;-0.029;-1.129;0.212;-0.217;-0.039;-1.028;0.195;-0.191;-0.039;-0.98;0.214;-0.219;-0.01;-0.874;0.259;-0.227;-0.029;-0.737;0.205;-0.236;0.005;-0.606;0.177;-0.201;-0.014;-0.47;0.183;-0.143;0.028
2026-04-07 16:08:49.820	8	4	0.5	0.7	50.0	1.022	-2.0	28.649	33.051	5.352	-1.156;0.156;-0.186;-0.049;-1.121;0.221;-0.244;-0.037;-1.075;0.216;-0.237;-0.03;-0.938;0.218;-0.25;-0.033;-0.856;0.246;-0.212;-0.001;-0.716;0.208;-0.244;-0.002;-0.581;0.204;-0.22;0.02;-0.444;0.137;-0.171;0.035
2026-04-07 16:08:50.815	8	4	0.5	0.7	49.999	0.962	-1.999	28.652	33.049	5.357	-1.222;0.214;-0.225;-0.048;-1.161;0.248;-0.251;-0.023;-1.093;0.257;-0.267;-0.013;-0.982;0.28;-0.282;-0.03;-0.863;0.253;-0.241;-0.025;-0.719;0.193;-0.229;0.013;-0.558;0.172;-0.181;-0.006;-0.437;0.166;-0.165;0.014
2026-04-07 16:08:51.819	8	4	0.5	0.7	49.994	0.904	-1.994	28.654	33.047	5.362	-1.262;0.212;-0.246;-0.039;-1.153;0.242;-0.243;-0.05;-1.035;0.278;-0.283;-0.02;-0.943;0.265;-0.291;-0.008;-0.804;0.232;-0.235;-0.014;-0.667;0.24;-0.239;0.016;-0.533;0.157;-0.177;0.001;-0.394;0.137;-0.152;0.023
2026-04-07 16:08:52.818	8	4	0.5	0.7	49.984	0.849	-1.985	28.657	33.045	5.367	-1.282;0.268;-0.249;-0.024;-1.155;0.276;-0.276;-0.026;-1.034;0.284;-0.27;-0.037;-0.943;0.296;-0.246;-0.004;-0.784;0.22;-0.248;-0.016;-0.652;0.192;-0.229;-0.006;-0.506;0.201;-0.187;0.026;-0.371;0.145;-0.149;0.021
2026-04-07 16:08:53.815	8	4	0.5	0.7	49.97	0.798	-1.971	28.659	33.044	5.372	-1.275;0.315;-0.319;-0.049;-1.16;0.302;-0.322;-0.038;-1.058;0.31;-0.292;0.002;-0.922;0.277;-0.285;0.014;-0.769;0.239;-0.255;0.023;-0.594;0.206;-0.218;-0.002;-0.468;0.198;-0.199;0.02;-0.339;0.13;-0.144;0.02
2026-04-07 16:08:54.818	8	4	0.5	0.7	49.952	0.75	-1.954	28.662	33.042	5.377	-1.269;0.281;-0.337;-0.028;-1.186;0.31;-0.285;-0.001;-1.03;0.308;-0.284;-0.028;-0.858;0.249;-0.276;-0.008;-0.766;0.256;-0.221;0.004;-0.61;0.223;-0.212;0.005;-0.463;0.171;-0.184;0.044;-0.321;0.135;-0.105;0.032
2026-04-07 16:08:55.821	8	4	0.5	0.7	49.929	0.705	-1.932	28.664	33.04	5.382	-1.286;0.328;-0.341;-0.02;-1.165;0.312;-0.317;-0.01;-1.009;0.329;-0.325;-0.003;-0.841;0.292;-0.29;-0.001;-0.711;0.256;-0.228;0.028;-0.543;0.168;-0.181;0.021;-0.398;0.174;-0.183;0.047;-0.276;0.096;-0.098;0.031
2026-04-07 16:08:56.819	8	4	0.5	0.7	49.901	0.665	-1.906	28.667	33.038	5.387	-1.285;0.351;-0.352;-0.032;-1.14;0.333;-0.308;-0.0;-0.979;0.29;-0.288;-0.018;-0.792;0.273;-0.296;0.02;-0.671;0.215;-0.233;0.033;-0.489;0.176;-0.191;0.021;-0.366;0.172;-0.134;0.019;-0.217;0.094;-0.072;0.049
2026-04-07 16:08:57.821	8	4	0.5	0.7	49.869	0.628	-1.876	28.669	33.036	5.392	-1.244;0.345;-0.325;-0.025;-1.078;0.318;-0.313;0.01;-0.952;0.272;-0.328;-0.007;-0.768;0.258;-0.262;0.003;-0.613;0.24;-0.208;0.044;-0.461;0.195;-0.144;0.023;-0.344;0.144;-0.149;0.026;-0.215;0.07;-0.103;0.026
2026-04-07 16:08:58.821	8	4	0.5	0.7	49.833	0.596	-1.842	28.672	33.034	5.396	-1.226;0.335;-0.341;-0.028;-1.08;0.317;-0.337;0.002;-0.918;0.303;-0.269;0.004;-0.73;0.253;-0.264;0.02;-0.561;0.179;-0.236;0.028;-0.442;0.167;-0.15;0.044;-0.297;0.116;-0.113;0.029;-0.19;0.095;-0.094;0.046
2026-04-07 16:08:59.818	8	4	0.5	0.7	49.792	0.568	-1.805	28.674	33.032	5.401	-1.196;0.367;-0.384;0.013;-1.057;0.301;-0.307;-0.01;-0.845;0.301;-0.31;0.03;-0.681;0.234;-0.225;0.033;-0.508;0.164;-0.2;0.045;-0.347;0.149;-0.166;0.055;-0.211;0.1;-0.077;0.063;-0.147;0.09;-0.038;0.036
2026-04-07 16:09:00.819	8	4	0.5	0.7	49.747	0.545	-1.764	28.677	33.031	5.405	-1.161;0.344;-0.35;0.0;-0.986;0.34;-0.34;0.011;-0.802;0.246;-0.282;0.027;-0.624;0.245;-0.244;0.048;-0.452;0.15;-0.189;0.056;-0.331;0.158;-0.133;0.039;-0.202;0.076;-0.064;0.053;-0.079;0.062;-0.042;0.052
2026-04-07 16:09:01.818	8	4	0.5	0.7	49.698	0.527	-1.719	28.679	33.029	5.41	-1.135;0.349;-0.346;0.004;-0.95;0.299;-0.289;0.026;-0.788;0.285;-0.258;0.011;-0.6;0.235;-0.238;0.047;-0.395;0.176;-0.148;0.025;-0.297;0.1;-0.132;0.038;-0.16;0.042;-0.082;0.037;-0.076;0.011;-0.023;0.033
2026-04-07 16:09:02.818	8	4	0.5	0.7	49.645	0.513	-1.671	28.682	33.027	5.414	-1.067;0.363;-0.369;0.022;-0.869;0.288;-0.284;0.003;-0.712;0.241;-0.217;0.018;-0.513;0.198;-0.183;0.032;-0.349;0.12;-0.115;0.032;-0.208;0.07;-0.075;0.057;-0.071;0.058;-0.079;0.048;0.01;0.011;0.002;0.062
2026-04-07 16:09:03.820	8	4	0.5	0.7	49.587	0.504	-1.62	28.684	33.025	5.418	-1.021;0.349;-0.31;0.009;-0.814;0.312;-0.283;0.008;-0.647;0.219;-0.238;0.041;-0.438;0.192;-0.158;0.048;-0.312;0.106;-0.145;0.026;-0.171;0.085;-0.071;0.063;-0.046;0.056;-0.064;0.059;0.057;-0.001;0.002;0.05
2026-04-07 16:09:04.816	8	4	0.5	0.7	49.525	0.5	-1.566	28.686	33.023	5.422	-0.937;0.296;-0.346;0.035;-0.751;0.268;-0.273;0.046;-0.565;0.202;-0.188;0.032;-0.38;0.125;-0.174;0.025;-0.258;0.121;-0.106;0.052;-0.126;0.053;-0.039;0.054;-0.03;-0.002;0.008;0.044;0.073;-0.03;0.042;0.057
2026-04-07 16:09:05.819	8	4	0.5	0.7	49.46	0.501	-1.509	28.689	33.021	5.426	-0.908;0.323;-0.316;0.043;-0.676;0.266;-0.231;0.047;-0.533;0.197;-0.215;0.051;-0.32;0.126;-0.158;0.039;-0.176;0.064;-0.076;0.028;-0.07;0.035;-0.02;0.064;0.042;-0.031;-0.022;0.047;0.127;-0.023;0.048;0.056
2026-04-07 16:09:06.818	8	4	0.5	0.7	49.39	0.507	-1.45	28.691	33.019	5.43	-0.826;0.301;-0.283;0.029;-0.606;0.193;-0.209;0.044;-0.436;0.171;-0.172;0.058;-0.28;0.08;-0.092;0.055;-0.104;0.06;-0.079;0.063;-0.012;0.042;-0.033;0.055;0.091;-0.016;0.032;0.046;0.158;-0.028;0.042;0.033
2026-04-07 16:09:07.818	8	4	0.5	0.7	49.316	0.518	-1.388	28.693	33.017	5.434	-0.734;0.24;-0.277;0.023;-0.559;0.193;-0.17;0.05;-0.372;0.164;-0.122;0.026;-0.216;0.109;-0.058;0.031;-0.073;0.037;-0.041;0.037;0.057;-0.002;0.007;0.038;0.165;-0.039;0.031;0.052;0.192;-0.037;0.075;0.039
2026-04-07 16:09:08.818	8	4	0.5	0.7	49.238	0.533	-1.324	28.696	33.015	5.437	-0.684;0.209;-0.235;0.04;-0.492;0.179;-0.179;0.028;-0.285;0.14;-0.108;0.063;-0.099;0.034;-0.067;0.064;0.026;0.027;0.006;0.031;0.133;-0.035;0.006;0.061;0.219;-0.061;0.073;0.047;0.263;-0.06;0.052;0.041
