timestamp,depth,temp,cond,salinity,density,soundvel
2026-04-18 19:58:19.172,2.335,28.368,4.245,32.275,1020.365,1535.355
2026-04-18 19:58:20.171,2.172,28.379,4.253,32.241,1020.305,1535.298
2026-04-18 19:58:21.170,2.024,28.423,4.247,32.235,1020.294,1535.508
2026-04-18 19:58:22.172,1.87,28.463,4.254,32.244,1020.32,1535.588
2026-04-18 19:58:23.170,1.678,28.493,4.246,32.235,1020.249,1535.597
2026-04-18 19:58:24.171,1.494,28.54,4.251,32.196,1020.238,1535.654
2026-04-18 19:58:25.168,1.307,28.525,4.249,32.213,1020.234,1535.578
2026-04-18 19:58:26.167,1.19,28.548,4.244,32.178,1020.197,1535.544
2026-04-18 19:58:27.167,1.011,28.596,4.25,32.179,1020.181,1535.719
2026-04-18 19:58:28.175,0.847,28.602,4.231,32.178,1020.17,1535.553
2026-04-18 19:58:29.172,0.711,28.659,4.239,32.148,1020.145,1535.711
2026-04-18 19:58:30.170,0.573,28.664,4.241,32.172,1020.129,1535.692
2026-04-18 19:58:31.170,0.473,28.683,4.232,32.135,1020.107,1535.852
2026-04-18 19:58:32.171,0.411,28.687,4.241,32.137,1020.06,1535.794
2026-04-18 19:58:33.171,0.347,28.693,4.231,32.117,1020.04,1535.8
2026-04-18 19:58:34.167,0.31,28.707,4.231,32.133,1020.073,1535.742
2026-04-18 19:58:35.171,0.294,28.722,4.228,32.103,1020.048,1535.812
2026-04-18 19:58:36.170,0.348,28.694,4.222,32.09,1020.04,1535.639
2026-04-18 19:58:37.171,0.351,28.695,4.215,32.094,1020.073,1535.801
2026-04-18 19:58:38.171,0.421,28.702,4.216,32.09,1020.023,1535.821
2026-04-18 19:58:39.171,0.44,28.709,4.211,32.075,1020.043,1535.799
2026-04-18 19:58:40.171,0.502,28.696,4.213,32.093,1020.063,1535.786
2026-04-18 19:58:41.171,0.598,28.623,4.214,32.071,1020.058,1535.569
2026-04-18 19:58:42.172,0.663,28.617,4.212,32.066,1020.087,1535.536
2026-04-18 19:58:43.171,0.751,28.599,4.195,32.061,1020.073,1535.439
2026-04-18 19:58:44.171,0.854,28.596,4.201,32.057,1020.06,1535.459
2026-04-18 19:58:45.172,0.945,28.56,4.202,32.047,1020.074,1535.3
2026-04-18 19:58:46.171,1.0,28.593,4.189,32.052,1020.06,1535.417
2026-04-18 19:58:47.171,1.107,28.568,4.197,32.027,1020.052,1535.392
2026-04-18 19:58:48.170,1.202,28.526,4.182,32.033,1020.096,1535.281
2026-04-18 19:58:49.171,1.223,28.564,4.189,32.025,1020.046,1535.458
2026-04-18 19:58:50.168,1.316,28.515,4.182,32.045,1020.115,1535.31
2026-04-18 19:58:51.170,1.39,28.483,4.172,32.01,1020.104,1535.181
2026-04-18 19:58:52.170,1.403,28.491,4.188,32.021,1020.079,1535.265
2026-04-18 19:58:53.171,1.446,28.507,4.181,32.033,1020.074,1535.237
2026-04-18 19:58:54.171,1.508,28.471,4.176,32.017,1020.112,1535.154
2026-04-18 19:58:55.170,1.552,28.489,4.166,32.021,1020.116,1535.22
2026-04-18 19:58:56.170,1.651,28.461,4.169,32.001,1020.095,1535.169
2026-04-18 19:58:57.171,1.657,28.417,4.16,32.003,1020.08,1535.075
2026-04-18 19:58:58.171,1.734,28.397,4.157,31.999,1020.125,1534.991
2026-04-18 19:58:59.172,1.851,28.394,4.166,31.999,1020.134,1535.012
2026-04-18 19:59:00.172,1.938,28.387,4.164,32.004,1020.153,1535.095
2026-04-18 19:59:01.171,2.021,28.386,4.164,32.0,1020.154,1535.059
2026-04-18 19:59:02.171,2.109,28.341,4.154,31.963,1020.112,1534.931
2026-04-18 19:59:03.171,2.205,28.296,4.152,31.972,1020.115,1534.734
2026-04-18 19:59:04.172,2.365,28.282,4.143,31.98,1020.16,1534.695
2026-04-18 19:59:05.171,2.489,28.261,4.15,31.96,1020.172,1534.665
2026-04-18 19:59:06.171,2.644,28.222,4.155,31.972,1020.166,1534.68
2026-04-18 19:59:07.171,2.749,28.241,4.142,31.971,1020.199,1534.783
2026-04-18 19:59:08.171,2.919,28.187,4.143,31.936,1020.142,1534.507
2026-04-18 19:59:09.171,3.088,28.179,4.141,31.955,1020.22,1534.677
2026-04-18 19:59:10.170,3.227,28.133,4.137,31.949,1020.227,1534.558
2026-04-18 19:59:11.171,3.314,28.108,4.129,31.956,1020.21,1534.467
2026-04-18 19:59:12.171,3.444,28.083,4.138,31.914,1020.205,1534.303
2026-04-18 19:59:13.171,3.547,28.05,4.145,31.932,1020.229,1534.37
2026-04-18 19:59:14.171,3.632,28.005,4.131,31.912,1020.237,1534.261
2026-04-18 19:59:15.171,3.748,27.999,4.137,31.896,1020.187,1534.204
2026-04-18 19:59:16.171,3.783,28.022,4.137,31.916,1020.2,1534.2
2026-04-18 19:59:17.171,3.792,27.981,4.142,31.906,1020.218,1534.091
2026-04-18 19:59:18.170,3.811,27.999,4.135,31.906,1020.211,1534.15
2026-04-18 19:59:19.172,3.791,27.99,4.143,31.874,1020.224,1534.08
2026-04-18 19:59:20.171,3.712,28.0,4.13,31.87,1020.192,1534.043
2026-04-18 19:59:21.171,3.682,27.999,4.127,31.863,1020.216,1534.024
2026-04-18 19:59:22.171,3.608,27.988,4.13,31.879,1020.221,1534.087
2026-04-18 19:59:23.172,3.484,28.0,4.137,31.857,1020.191,1534.051
2026-04-18 19:59:24.172,3.404,28.014,4.14,31.842,1020.145,1534.157
2026-04-18 19:59:25.172,3.243,28.03,4.137,31.866,1020.188,1534.017
2026-04-18 19:59:26.172,3.106,28.047,4.133,31.852,1020.141,1534.048
2026-04-18 19:59:27.172,2.995,28.049,4.15,31.821,1020.097,1533.994
2026-04-18 19:59:28.171,2.872,28.024,4.148,31.807,1020.084,1533.875
2026-04-18 19:59:29.171,2.736,28.064,4.139,31.806,1020.069,1534.072
2026-04-18 19:59:30.171,2.603,28.046,4.142,31.814,1020.107,1533.954
2026-04-18 19:59:31.171,2.502,28.099,4.158,31.786,1020.053,1534.127
2026-04-18 19:59:32.171,2.397,28.082,4.145,31.778,1020.016,1533.925
2026-04-18 19:59:33.171,2.278,28.107,4.153,31.784,1020.045,1534.023
2026-04-18 19:59:34.172,2.195,28.132,4.154,31.75,1019.982,1534.089
2026-04-18 19:59:35.172,2.088,28.136,4.168,31.77,1019.981,1534.164
2026-04-18 19:59:36.171,2.025,28.088,4.162,31.744,1020.009,1533.883
2026-04-18 19:59:37.171,1.96,28.117,4.162,31.752,1020.016,1533.942
2026-04-18 19:59:38.171,1.875,28.137,4.172,31.735,1019.981,1534.076
2026-04-18 19:59:39.171,1.789,28.153,4.157,31.709,1019.934,1534.027
2026-04-18 19:59:40.171,1.76,28.118,4.161,31.698,1019.949,1533.836
2026-04-18 19:59:41.171,1.678,28.145,4.164,31.705,1019.939,1533.926
2026-04-18 19:59:42.171,1.631,28.112,4.165,31.7,1019.924,1533.863
2026-04-18 19:59:43.172,1.564,28.129,4.176,31.692,1019.897,1533.929
2026-04-18 19:59:44.171,1.55,28.14,4.176,31.667,1019.868,1533.886
2026-04-18 19:59:45.171,1.446,28.118,4.183,31.658,1019.916,1533.772
2026-04-18 19:59:46.171,1.36,28.153,4.177,31.666,1019.904,1533.913
2026-04-18 19:59:47.172,1.273,28.133,4.179,31.652,1019.853,1533.863
2026-04-18 19:59:48.171,1.179,28.14,4.182,31.649,1019.851,1533.883
2026-04-18 19:59:49.172,1.082,28.153,4.192,31.625,1019.849,1533.716
2026-04-18 19:59:50.171,0.993,28.191,4.194,31.61,1019.83,1533.791
2026-04-18 19:59:51.171,0.882,28.202,4.206,31.612,1019.802,1533.894
2026-04-18 19:59:52.171,0.827,28.166,4.197,31.622,1019.816,1533.792
2026-04-18 19:59:53.171,0.69,28.239,4.196,31.579,1019.792,1533.97
2026-04-18 19:59:54.171,0.605,28.208,4.206,31.572,1019.765,1533.865
2026-04-18 19:59:55.172,0.521,28.215,4.209,31.571,1019.778,1533.749
2026-04-18 19:59:56.171,0.406,28.211,4.206,31.586,1019.749,1533.703
2026-04-18 19:59:57.171,0.358,28.219,4.205,31.559,1019.708,1533.698
2026-04-18 19:59:58.170,0.285,28.225,4.215,31.547,1019.706,1533.721
2026-04-18 19:59:59.171,0.281,28.252,4.206,31.567,1019.748,1533.792
2026-04-18 20:00:00.171,0.262,28.272,4.225,31.564,1019.711,1533.925
2026-04-18 20:00:01.171,0.284,28.232,4.221,31.549,1019.74,1533.723
2026-04-18 20:00:02.171,0.318,28.223,4.226,31.535,1019.694,1533.667
2026-04-18 20:00:03.170,0.337,28.204,4.214,31.531,1019.692,1533.633
2026-04-18 20:00:04.170,0.415,28.228,4.22,31.518,1019.689,1533.741
2026-04-18 20:00:05.171,0.535,28.163,4.219,31.537,1019.74,1533.547
2026-04-18 20:00:06.171,0.627,28.177,4.222,31.512,1019.746,1533.567
2026-04-18 20:00:07.171,0.783,28.122,4.218,31.521,1019.754,1533.577
2026-04-18 20:00:08.171,0.934,28.116,4.218,31.515,1019.751,1533.604
2026-04-18 20:00:09.171,1.041,28.076,4.216,31.511,1019.783,1533.429
2026-04-18 20:00:10.170,1.2,28.096,4.23,31.512,1019.75,1533.483
2026-04-18 20:00:11.170,1.404,28.072,4.217,31.512,1019.781,1533.466
2026-04-18 20:00:12.170,1.539,28.049,4.22,31.536,1019.825,1533.379
2026-04-18 20:00:13.170,1.734,27.989,4.226,31.531,1019.825,1533.397
2026-04-18 20:00:14.170,1.881,27.987,4.227,31.532,1019.871,1533.396
2026-04-18 20:00:15.171,2.048,27.926,4.215,31.517,1019.836,1533.126
2026-04-18 20:00:16.171,2.134,27.919,4.215,31.535,1019.875,1533.224
2026-04-18 20:00:17.168,2.277,27.904,4.23,31.517,1019.841,1533.241
2026-04-18 20:00:18.171,2.409,27.893,4.227,31.528,1019.878,1533.146
2026-04-18 20:00:19.171,2.518,27.882,4.231,31.534,1019.923,1533.101
2026-04-18 20:00:20.171,2.617,27.838,4.219,31.544,1019.949,1533.085
2026-04-18 20:00:21.170,2.638,27.833,4.225,31.561,1019.944,1533.045
2026-04-18 20:00:22.168,2.725,27.826,4.214,31.563,1019.923,1533.007
2026-04-18 20:00:23.168,2.798,27.849,4.224,31.579,1019.95,1533.199
2026-04-18 20:00:24.171,2.82,27.805,4.227,31.591,1019.961,1533.126
2026-04-18 20:00:25.171,2.875,27.854,4.222,31.603,1019.966,1533.304
2026-04-18 20:00:26.172,2.909,27.811,4.209,31.596,1019.999,1533.138
2026-04-18 20:00:27.172,2.893,27.825,4.218,31.613,1020.008,1533.146
2026-04-18 20:00:28.172,2.927,27.803,4.215,31.611,1019.981,1533.159
2026-04-18 20:00:29.169,2.991,27.831,4.216,31.622,1019.992,1533.279
2026-04-18 20:00:30.172,2.995,27.808,4.207,31.618,1020.021,1533.225
2026-04-18 20:00:31.170,3.032,27.815,4.201,31.641,1020.015,1533.13
2026-04-18 20:00:32.167,3.112,27.82,4.204,31.647,1020.016,1533.153
2026-04-18 20:00:33.168,3.13,27.793,4.206,31.654,1020.045,1533.165
2026-04-18 20:00:34.167,3.162,27.81,4.197,31.667,1020.033,1533.158
2026-04-18 20:00:35.167,3.261,27.794,4.199,31.676,1020.058,1533.252
2026-04-18 20:00:36.173,3.284,27.802,4.21,31.711,1020.122,1533.378
2026-04-18 20:00:37.172,3.348,27.765,4.206,31.722,1020.128,1533.236
2026-04-18 20:00:38.168,3.422,27.783,4.193,31.714,1020.12,1533.17
2026-04-18 20:00:39.172,3.444,27.782,4.187,31.732,1020.135,1533.278
2026-04-18 20:00:40.171,3.461,27.767,4.191,31.761,1020.148,1533.234
2026-04-18 20:00:41.168,3.507,27.761,4.182,31.78,1020.181,1533.323
2026-04-18 20:00:42.171,3.493,27.766,4.195,31.772,1020.166,1533.38
2026-04-18 20:00:43.170,3.496,27.792,4.198,31.79,1020.15,1533.331
2026-04-18 20:00:44.171,3.519,27.827,4.196,31.81,1020.161,1533.441
2026-04-18 20:00:45.172,3.466,27.83,4.182,31.814,1020.158,1533.58
2026-04-18 20:00:46.170,3.379,27.834,4.191,31.855,1020.214,1533.63
2026-04-18 20:00:47.172,3.342,27.824,4.189,31.863,1020.196,1533.512
2026-04-18 20:00:48.170,3.247,27.846,4.186,31.881,1020.213,1533.627
2026-04-18 20:00:49.171,3.132,27.883,4.183,31.884,1020.186,1533.708
2026-04-18 20:00:50.170,2.98,27.933,4.183,31.889,1020.213,1533.852
2026-04-18 20:00:51.172,2.849,27.914,4.173,31.917,1020.209,1533.827
2026-04-18 20:00:52.168,2.667,27.979,4.17,31.951,1020.182,1533.984
2026-04-18 20:00:53.171,2.507,28.016,4.17,31.961,1020.214,1534.021
2026-04-18 20:00:54.171,2.294,28.073,4.165,31.966,1020.162,1534.172
2026-04-18 20:00:55.170,2.118,28.098,4.174,31.999,1020.19,1534.245
2026-04-18 20:00:56.171,1.97,28.089,4.179,31.995,1020.157,1534.151
2026-04-18 20:00:57.168,1.751,28.159,4.171,31.995,1020.154,1534.382
2026-04-18 20:00:58.170,1.575,28.208,4.164,32.029,1020.184,1534.497
2026-04-18 20:00:59.171,1.458,28.198,4.175,32.031,1020.169,1534.539
2026-04-18 20:01:00.171,1.3,28.226,4.162,32.068,1020.191,1534.618
2026-04-18 20:01:01.171,1.141,28.237,4.163,32.068,1020.157,1534.503
2026-04-18 20:01:02.171,1.024,28.285,4.16,32.064,1020.158,1534.593
2026-04-18 20:01:03.171,0.934,28.339,4.17,32.07,1020.164,1534.858
2026-04-18 20:01:04.171,0.836,28.305,4.167,32.12,1020.175,1534.669
2026-04-18 20:01:05.171,0.807,28.322,4.159,32.123,1020.178,1534.825
2026-04-18 20:01:06.171,0.76,28.353,4.162,32.129,1020.146,1534.782
2026-04-18 20:01:07.171,0.709,28.363,4.155,32.137,1020.161,1534.879
2026-04-18 20:01:08.171,0.717,28.41,4.16,32.144,1020.183,1534.967
2026-04-18 20:01:09.172,0.719,28.394,4.155,32.165,1020.168,1535.065
2026-04-18 20:01:10.171,0.732,28.383,4.164,32.176,1020.221,1535.115
2026-04-18 20:01:11.171,0.738,28.425,4.166,32.191,1020.196,1535.145
2026-04-18 20:01:12.171,0.736,28.423,4.146,32.168,1020.178,1535.153
2026-04-18 20:01:13.171,0.758,28.392,4.147,32.191,1020.237,1535.122
2026-04-18 20:01:14.171,0.791,28.434,4.16,32.184,1020.213,1535.237
2026-04-18 20:01:15.172,0.784,28.42,4.154,32.191,1020.19,1535.07
2026-04-18 20:01:16.172,0.769,28.463,4.146,32.198,1020.19,1535.344
2026-04-18 20:01:17.172,0.795,28.453,4.156,32.241,1020.254,1535.233
2026-04-18 20:01:18.172,0.805,28.452,4.156,32.216,1020.216,1535.173
2026-04-18 20:01:19.172,0.839,28.455,4.156,32.225,1020.218,1535.358
2026-04-18 20:01:20.172,0.815,28.435,4.144,32.225,1020.213,1535.297
2026-04-18 20:01:21.173,0.824,28.454,4.161,32.231,1020.232,1535.302
2026-04-18 20:01:22.172,0.843,28.448,4.163,32.243,1020.235,1535.355
2026-04-18 20:01:23.172,0.814,28.468,4.154,32.245,1020.243,1535.433
2026-04-18 20:01:24.172,0.809,28.464,4.158,32.268,1020.249,1535.328
2026-04-18 20:01:25.171,0.834,28.466,4.15,32.251,1020.218,1535.421
2026-04-18 20:01:26.172,0.887,28.464,4.164,32.251,1020.249,1535.287
2026-04-18 20:01:27.172,0.887,28.493,4.161,32.266,1020.246,1535.416
2026-04-18 20:01:28.171,0.951,28.496,4.149,32.267,1020.28,1535.504
2026-04-18 20:01:29.171,0.978,28.482,4.161,32.287,1020.278,1535.554
2026-04-18 20:01:30.171,1.072,28.492,4.158,32.279,1020.287,1535.569
2026-04-18 20:01:31.172,1.184,28.458,4.171,32.269,1020.274,1535.328
2026-04-18 20:01:32.172,1.251,28.449,4.16,32.276,1020.284,1535.49
2026-04-18 20:01:33.172,1.408,28.474,4.157,32.281,1020.312,1535.426
2026-04-18 20:01:34.172,1.536,28.458,4.168,32.285,1020.289,1535.588
2026-04-18 20:01:35.172,1.683,28.405,4.164,32.288,1020.343,1535.374
2026-04-18 20:01:36.171,1.859,28.406,4.178,32.292,1020.33,1535.468
2026-04-18 20:01:37.171,2.053,28.383,4.164,32.286,1020.347,1535.4
2026-04-18 20:01:38.172,2.186,28.347,4.176,32.307,1020.388,1535.245
2026-04-18 20:01:39.172,2.358,28.337,4.177,32.308,1020.367,1535.384
2026-04-18 20:01:40.171,2.578,28.311,4.167,32.272,1020.355,1535.221
2026-04-18 20:01:41.171,2.734,28.312,4.184,32.287,1020.416,1535.383
2026-04-18 20:01:42.172,2.895,28.288,4.183,32.283,1020.415,1535.329
2026-04-18 20:01:43.172,3.045,28.265,4.178,32.282,1020.433,1535.184
2026-04-18 20:01:44.172,3.188,28.216,4.174,32.306,1020.446,1535.18
2026-04-18 20:01:45.171,3.295,28.199,4.186,32.296,1020.467,1535.04
2026-04-18 20:01:46.171,3.42,28.182,4.185,32.31,1020.49,1535.159
2026-04-18 20:01:47.172,3.497,28.201,4.181,32.275,1020.447,1535.121
2026-04-18 20:01:48.171,3.566,28.196,4.188,32.304,1020.47,1535.233
2026-04-18 20:01:49.171,3.609,28.211,4.186,32.308,1020.472,1535.287
2026-04-18 20:01:50.171,3.582,28.225,4.2,32.276,1020.436,1535.289
2026-04-18 20:01:51.172,3.595,28.211,4.199,32.272,1020.447,1535.233
2026-04-18 20:01:52.172,3.609,28.182,4.203,32.293,1020.497,1535.192
2026-04-18 20:01:53.172,3.536,28.184,4.201,32.289,1020.477,1535.197
2026-04-18 20:01:54.167,3.535,28.212,4.213,32.28,1020.459,1535.247
2026-04-18 20:01:55.168,3.46,28.25,4.21,32.305,1020.49,1535.302
2026-04-18 20:01:56.172,3.404,28.264,4.21,32.301,1020.457,1535.268
2026-04-18 20:01:57.171,3.315,28.256,4.211,32.281,1020.423,1535.301
2026-04-18 20:01:58.171,3.259,28.261,4.21,32.289,1020.447,1535.278
2026-04-18 20:01:59.168,3.164,28.286,4.218,32.299,1020.446,1535.409
2026-04-18 20:02:00.169,3.106,28.274,4.224,32.305,1020.421,1535.387
2026-04-18 20:02:01.171,3.068,28.313,4.225,32.297,1020.421,1535.476
2026-04-18 20:02:02.171,2.983,28.296,4.223,32.284,1020.44,1535.313
2026-04-18 20:02:03.171,2.909,28.299,4.233,32.283,1020.424,1535.339
2026-04-18 20:02:04.171,2.851,28.328,4.224,32.314,1020.399,1535.412
2026-04-18 20:02:05.171,2.83,28.327,4.239,32.301,1020.408,1535.382
2026-04-18 20:02:06.171,2.792,28.3,4.227,32.298,1020.39,1535.268
2026-04-18 20:02:07.171,2.733,28.361,4.241,32.315,1020.385,1535.476
2026-04-18 20:02:08.171,2.73,28.33,4.23,32.289,1020.428,1535.349
2026-04-18 20:02:09.171,2.687,28.325,4.24,32.29,1020.399,1535.35
2026-04-18 20:02:10.171,2.596,28.373,4.248,32.311,1020.378,1535.426
2026-04-18 20:02:11.171,2.589,28.326,4.237,32.331,1020.449,1535.46
2026-04-18 20:02:12.171,2.478,28.374,4.239,32.325,1020.384,1535.499
2026-04-18 20:02:13.171,2.419,28.39,4.242,32.306,1020.366,1535.449
2026-04-18 20:02:14.172,2.365,28.372,4.247,32.327,1020.376,1535.385
2026-04-18 20:02:15.171,2.278,28.406,4.249,32.318,1020.377,1535.618
2026-04-18 20:02:16.172,2.187,28.398,4.249,32.325,1020.385,1535.426
2026-04-18 20:02:17.172,2.058,28.397,4.26,32.315,1020.346,1535.469
2026-04-18 20:02:18.171,1.929,28.409,4.248,32.344,1020.386,1535.433
2026-04-18 20:02:19.171,1.807,28.468,4.258,32.339,1020.391,1535.741
2026-04-18 20:02:20.171,1.654,28.463,4.249,32.33,1020.331,1535.606
2026-04-18 20:02:21.171,1.457,28.467,4.252,32.317,1020.343,1535.502
2026-04-18 20:02:22.171,1.331,28.483,4.262,32.351,1020.36,1535.584
2026-04-18 20:02:23.171,1.166,28.511,4.257,32.335,1020.331,1535.66
2026-04-18 20:02:24.171,1.019,28.539,4.259,32.326,1020.297,1535.75
2026-04-18 20:02:25.171,0.861,28.55,4.261,32.344,1020.316,1535.636
2026-04-18 20:02:26.171,0.733,28.552,4.248,32.332,1020.286,1535.636
2026-04-18 20:02:27.171,0.586,28.586,4.254,32.356,1020.304,1535.848
2026-04-18 20:02:28.171,0.503,28.601,4.256,32.343,1020.29,1535.727
2026-04-18 20:02:29.171,0.371,28.596,4.265,32.358,1020.302,1535.764
2026-04-18 20:02:30.171,0.32,28.628,4.255,32.354,1020.293,1535.833
2026-04-18 20:02:31.172,0.247,28.618,4.25,32.338,1020.277,1535.744
2026-04-18 20:02:32.169,0.204,28.635,4.248,32.331,1020.264,1535.784
2026-04-18 20:02:33.171,0.229,28.598,4.259,32.36,1020.247,1535.688
2026-04-18 20:02:34.172,0.241,28.583,4.258,32.345,1020.278,1535.659
2026-04-18 20:02:35.172,0.294,28.61,4.255,32.352,1020.271,1535.846
2026-04-18 20:02:36.172,0.318,28.558,4.241,32.341,1020.297,1535.719
2026-04-18 20:02:37.169,0.386,28.57,4.241,32.351,1020.303,1535.716
2026-04-18 20:02:38.171,0.463,28.561,4.24,32.349,1020.274,1535.696
2026-04-18 20:02:39.172,0.602,28.508,4.237,32.328,1020.285,1535.612
2026-04-18 20:02:40.171,0.681,28.491,4.246,32.325,1020.274,1535.433
2026-04-18 20:02:41.171,0.799,28.472,4.238,32.325,1020.273,1535.425
2026-04-18 20:02:42.172,0.921,28.452,4.242,32.311,1020.306,1535.359
2026-04-18 20:02:43.171,1.018,28.41,4.222,32.335,1020.332,1535.25
2026-04-18 20:02:44.171,1.159,28.4,4.233,32.309,1020.34,1535.237
2026-04-18 20:02:45.172,1.286,28.375,4.232,32.315,1020.309,1535.335
2026-04-18 20:02:46.172,1.36,28.368,4.219,32.318,1020.342,1535.2
2026-04-18 20:02:47.171,1.515,28.311,4.218,32.301,1020.328,1535.085
2026-04-18 20:02:48.172,1.564,28.3,4.223,32.313,1020.347,1535.115
2026-04-18 20:02:49.171,1.653,28.288,4.214,32.304,1020.345,1534.982
2026-04-18 20:02:50.172,1.768,28.24,4.207,32.287,1020.38,1534.924
2026-04-18 20:02:51.171,1.789,28.263,4.215,32.262,1020.353,1535.022
2026-04-18 20:02:52.171,1.862,28.216,4.208,32.263,1020.367,1534.862
2026-04-18 20:02:53.171,1.918,28.203,4.204,32.274,1020.397,1534.774
2026-04-18 20:02:54.172,1.988,28.198,4.192,32.264,1020.388,1534.836
2026-04-18 20:02:55.171,2.04,28.204,4.199,32.247,1020.336,1534.863
2026-04-18 20:02:56.171,2.123,28.142,4.187,32.245,1020.383,1534.747
2026-04-18 20:02:57.172,2.164,28.146,4.196,32.223,1020.346,1534.588
2026-04-18 20:02:58.172,2.208,28.113,4.18,32.224,1020.399,1534.596
2026-04-18 20:02:59.172,2.31,28.103,4.18,32.182,1020.319,1534.585
2026-04-18 20:03:00.172,2.377,28.099,4.171,32.165,1020.363,1534.523
2026-04-18 20:03:01.171,2.499,28.067,4.177,32.152,1020.326,1534.4
2026-04-18 20:03:02.170,2.552,28.063,4.163,32.143,1020.338,1534.437
2026-04-18 20:03:03.171,2.674,28.063,4.162,32.165,1020.338,1534.482
2026-04-18 20:03:04.171,2.829,28.0,4.167,32.127,1020.325,1534.258
2026-04-18 20:03:05.170,2.91,27.954,4.152,32.119,1020.349,1534.197
2026-04-18 20:03:06.170,3.038,27.928,4.163,32.091,1020.325,1534.119
2026-04-18 20:03:07.171,3.177,27.911,4.159,32.097,1020.365,1534.089
2026-04-18 20:03:08.171,3.249,27.941,4.155,32.069,1020.316,1534.006
2026-04-18 20:03:09.170,3.394,27.877,4.144,32.075,1020.348,1534.044
2026-04-18 20:03:10.171,3.457,27.87,4.146,32.048,1020.358,1533.927
2026-04-18 20:03:11.171,3.606,27.838,4.152,32.044,1020.338,1533.889
2026-04-18 20:03:12.168,3.657,27.828,4.14,32.029,1020.362,1533.872
2026-04-18 20:03:13.170,3.73,27.8,4.137,32.016,1020.336,1533.73
2026-04-18 20:03:14.171,3.782,27.789,4.135,31.977,1020.321,1533.724
2026-04-18 20:03:15.171,3.767,27.807,4.14,31.977,1020.302,1533.788
2026-04-18 20:03:16.170,3.765,27.754,4.14,31.968,1020.302,1533.624
2026-04-18 20:03:17.170,3.723,27.793,4.133,31.948,1020.305,1533.55
2026-04-18 20:03:18.171,3.717,27.758,4.12,31.936,1020.296,1533.482
2026-04-18 20:03:19.171,3.652,27.786,4.133,31.925,1020.282,1533.474
2026-04-18 20:03:20.171,3.531,27.77,4.133,31.88,1020.265,1533.445
2026-04-18 20:03:21.170,3.462,27.78,4.121,31.867,1020.25,1533.528
2026-04-18 20:03:22.171,3.325,27.843,4.119,31.876,1020.186,1533.645
