timestamp,num_cells,num_beams,cell_size_m,blanking_distance_m,heading_deg,pitch_deg,roll_deg,temperature_c,salinity_psu,pressure_dbar,velocity_profile
2026-04-18 19:57:56.070,8,4,0.5,0.7,47.309,2.4,-0.112,28.548,33.095,5.119,"1.055;-0.472;0.454;0.033;0.941;-0.505;0.53;0.051;0.82;-0.495;0.498;0.04;0.719;-0.492;0.491;0.048;0.591;-0.488;0.478;0.034;0.426;-0.446;0.418;0.039;0.335;-0.382;0.359;0.012;0.208;-0.294;0.289;0.026"
2026-04-18 19:57:57.066,8,4,0.5,0.7,47.441,2.428,-0.172,28.551,33.094,5.126,"1.072;-0.496;0.514;0.047;0.934;-0.551;0.541;0.049;0.784;-0.551;0.524;0.058;0.66;-0.511;0.521;0.047;0.498;-0.454;0.504;0.039;0.387;-0.41;0.404;0.009;0.302;-0.353;0.393;-0.003;0.18;-0.313;0.279;0.006"
2026-04-18 19:57:58.070,8,4,0.5,0.7,47.571,2.452,-0.235,28.554,33.094,5.133,"1.013;-0.533;0.556;0.058;0.895;-0.581;0.55;0.05;0.753;-0.571;0.566;0.057;0.613;-0.553;0.515;0.029;0.48;-0.487;0.464;0.007;0.373;-0.399;0.414;0.023;0.263;-0.374;0.387;-0.004;0.139;-0.317;0.26;-0.012"
2026-04-18 19:57:59.065,8,4,0.5,0.7,47.698,2.471,-0.299,28.557,33.093,5.141,"0.98;-0.572;0.562;0.056;0.898;-0.588;0.581;0.041;0.749;-0.582;0.558;0.031;0.583;-0.527;0.525;0.022;0.436;-0.492;0.483;0.006;0.299;-0.443;0.408;-0.005;0.201;-0.367;0.357;-0.003;0.073;-0.296;0.268;-0.005"
2026-04-18 19:58:00.067,8,4,0.5,0.7,47.823,2.485,-0.365,28.56,33.092,5.148,"0.983;-0.644;0.631;0.032;0.84;-0.622;0.609;0.047;0.705;-0.597;0.577;0.052;0.548;-0.521;0.544;0.008;0.386;-0.479;0.5;0.024;0.253;-0.387;0.41;0.005;0.166;-0.367;0.344;0.011;0.08;-0.287;0.292;-0.025"
2026-04-18 19:58:01.065,8,4,0.5,0.7,47.946,2.495,-0.433,28.563,33.091,5.155,"0.962;-0.667;0.644;0.058;0.821;-0.6;0.621;0.038;0.634;-0.611;0.597;0.021;0.501;-0.53;0.516;0.026;0.362;-0.478;0.458;0.019;0.218;-0.411;0.385;0.022;0.125;-0.339;0.344;0.004;0.019;-0.227;0.259;-0.02"
2026-04-18 19:58:02.066,8,4,0.5,0.7,48.066,2.5,-0.502,28.565,33.09,5.162,"0.934;-0.644;0.651;0.055;0.753;-0.655;0.633;0.053;0.594;-0.567;0.605;0.006;0.441;-0.511;0.551;0.001;0.277;-0.431;0.431;-0.001;0.189;-0.365;0.391;-0.007;0.101;-0.325;0.287;0.002;0.001;-0.262;0.227;-0.027"
2026-04-18 19:58:03.066,8,4,0.5,0.7,48.183,2.499,-0.572,28.568,33.09,5.169,"0.848;-0.667;0.695;0.05;0.717;-0.635;0.616;0.023;0.559;-0.615;0.585;0.016;0.37;-0.538;0.522;0.013;0.257;-0.452;0.428;0.015;0.121;-0.366;0.386;-0.001;0.061;-0.294;0.264;-0.005;-0.046;-0.193;0.248;-0.013"
2026-04-18 19:58:04.065,8,4,0.5,0.7,48.297,2.494,-0.644,28.571,33.089,5.176,"0.836;-0.678;0.695;0.023;0.652;-0.612;0.63;0.039;0.505;-0.587;0.58;0.033;0.359;-0.52;0.535;0.005;0.193;-0.418;0.421;0.014;0.059;-0.377;0.362;0.005;-0.016;-0.291;0.252;-0.034;-0.094;-0.175;0.204;-0.041"
2026-04-18 19:58:05.070,8,4,0.5,0.7,48.408,2.484,-0.715,28.574,33.088,5.183,"0.766;-0.703;0.7;0.033;0.609;-0.65;0.623;0.012;0.459;-0.545;0.575;-0.002;0.255;-0.506;0.525;0.018;0.173;-0.417;0.425;-0.008;0.024;-0.357;0.33;-0.001;-0.066;-0.246;0.234;-0.043;-0.141;-0.202;0.169;-0.037"
2026-04-18 19:58:06.070,8,4,0.5,0.7,48.517,2.469,-0.787,28.577,33.087,5.19,"0.697;-0.683;0.677;0.017;0.544;-0.63;0.644;0.029;0.362;-0.552;0.564;0.021;0.229;-0.474;0.462;-0.007;0.072;-0.416;0.377;-0.025;-0.039;-0.312;0.29;-0.014;-0.119;-0.266;0.244;-0.018;-0.143;-0.189;0.184;-0.027"
2026-04-18 19:58:07.070,8,4,0.5,0.7,48.622,2.449,-0.859,28.58,33.086,5.197,"0.664;-0.683;0.661;0.032;0.495;-0.637;0.596;0.021;0.3;-0.542;0.532;0.015;0.15;-0.455;0.463;-0.015;0.057;-0.365;0.351;-0.014;-0.067;-0.281;0.318;-0.012;-0.16;-0.197;0.22;-0.054;-0.186;-0.14;0.155;-0.034"
2026-04-18 19:58:08.072,8,4,0.5,0.7,48.724,2.425,-0.931,28.583,33.085,5.204,"0.558;-0.657;0.679;0.02;0.386;-0.636;0.633;0.001;0.248;-0.522;0.516;-0.019;0.08;-0.437;0.465;-0.025;-0.042;-0.339;0.353;-0.016;-0.126;-0.254;0.295;-0.042;-0.164;-0.19;0.193;-0.021;-0.202;-0.125;0.115;-0.048"
2026-04-18 19:58:09.070,8,4,0.5,0.7,48.822,2.396,-1.002,28.586,33.084,5.211,"0.53;-0.67;0.66;0.026;0.348;-0.601;0.574;0.009;0.189;-0.482;0.473;-0.008;0.026;-0.384;0.4;-0.035;-0.073;-0.333;0.349;-0.033;-0.176;-0.27;0.241;-0.043;-0.227;-0.163;0.195;-0.058;-0.295;-0.1;0.114;-0.036"
2026-04-18 19:58:10.070,8,4,0.5,0.7,48.917,2.363,-1.073,28.589,33.083,5.217,"0.446;-0.656;0.659;0.013;0.246;-0.576;0.597;-0.008;0.122;-0.489;0.505;-0.002;-0.044;-0.362;0.385;-0.033;-0.146;-0.275;0.272;-0.049;-0.234;-0.199;0.191;-0.031;-0.283;-0.161;0.129;-0.062;-0.306;-0.11;0.087;-0.067"
2026-04-18 19:58:11.070,8,4,0.5,0.7,49.008,2.326,-1.142,28.592,33.081,5.224,"0.365;-0.646;0.663;0.011;0.198;-0.549;0.534;0.003;0.03;-0.453;0.426;-0.001;-0.101;-0.328;0.383;-0.034;-0.181;-0.296;0.249;-0.026;-0.288;-0.205;0.187;-0.059;-0.301;-0.094;0.102;-0.064;-0.342;-0.048;0.06;-0.06"
2026-04-18 19:58:12.070,8,4,0.5,0.7,49.096,2.284,-1.211,28.594,33.08,5.231,"0.243;-0.626;0.632;0.003;0.074;-0.534;0.529;-0.004;-0.032;-0.427;0.448;-0.018;-0.173;-0.342;0.32;-0.031;-0.236;-0.256;0.226;-0.05;-0.316;-0.165;0.176;-0.059;-0.375;-0.104;0.079;-0.066;-0.334;-0.027;0.027;-0.045"
2026-04-18 19:58:13.069,8,4,0.5,0.7,49.18,2.239,-1.278,28.597,33.079,5.238,"0.169;-0.597;0.568;-0.019;0.038;-0.463;0.458;-0.022;-0.147;-0.374;0.416;-0.02;-0.237;-0.274;0.283;-0.04;-0.298;-0.209;0.214;-0.035;-0.369;-0.116;0.107;-0.062;-0.422;-0.073;0.064;-0.045;-0.416;-0.048;0.044;-0.065"
2026-04-18 19:58:14.069,8,4,0.5,0.7,49.261,2.19,-1.343,28.6,33.078,5.244,"0.097;-0.526;0.529;0.006;-0.053;-0.428;0.452;-0.015;-0.207;-0.384;0.347;-0.022;-0.306;-0.268;0.247;-0.058;-0.371;-0.21;0.194;-0.039;-0.437;-0.092;0.116;-0.042;-0.423;-0.074;0.028;-0.04;-0.443;-0.023;0.032;-0.044"
2026-04-18 19:58:15.070,8,4,0.5,0.7,49.337,2.138,-1.406,28.603,33.076,5.251,"0.041;-0.506;0.542;-0.015;-0.119;-0.429;0.437;-0.045;-0.237;-0.292;0.321;-0.024;-0.384;-0.236;0.244;-0.058;-0.404;-0.176;0.122;-0.049;-0.459;-0.088;0.106;-0.066;-0.456;-0.032;0.017;-0.036;-0.452;0.003;0.008;-0.064"
2026-04-18 19:58:16.070,8,4,0.5,0.7,49.41,2.082,-1.467,28.606,33.075,5.257,"-0.055;-0.497;0.458;-0.038;-0.214;-0.398;0.393;-0.022;-0.36;-0.26;0.264;-0.057;-0.422;-0.191;0.191;-0.049;-0.503;-0.097;0.088;-0.048;-0.504;-0.045;0.043;-0.041;-0.51;-0.021;0.012;-0.045;-0.467;0.029;-0.019;-0.037"
2026-04-18 19:58:17.069,8,4,0.5,0.7,49.479,2.024,-1.526,28.608,33.074,5.263,"-0.144;-0.458;0.445;-0.045;-0.306;-0.36;0.338;-0.018;-0.384;-0.241;0.231;-0.045;-0.499;-0.184;0.141;-0.028;-0.533;-0.116;0.097;-0.039;-0.57;-0.011;0.022;-0.053;-0.553;0.016;-0.049;-0.06;-0.508;0.055;-0.059;-0.065"
2026-04-18 19:58:18.070,8,4,0.5,0.7,49.543,1.963,-1.582,28.611,33.072,5.27,"-0.252;-0.386;0.391;-0.037;-0.378;-0.324;0.304;-0.027;-0.444;-0.223;0.199;-0.063;-0.537;-0.113;0.103;-0.062;-0.601;-0.074;0.06;-0.046;-0.585;0.016;-0.016;-0.033;-0.556;0.039;-0.063;-0.044;-0.495;0.093;-0.056;-0.029"
2026-04-18 19:58:19.069,8,4,0.5,0.7,49.604,1.9,-1.635,28.614,33.071,5.276,"-0.337;-0.346;0.384;-0.053;-0.422;-0.235;0.27;-0.045;-0.529;-0.146;0.193;-0.039;-0.576;-0.083;0.069;-0.06;-0.643;-0.017;0.043;-0.043;-0.594;0.017;-0.05;-0.06;-0.586;0.056;-0.07;-0.044;-0.508;0.066;-0.099;-0.053"
2026-04-18 19:58:20.069,8,4,0.5,0.7,49.66,1.835,-1.685,28.617,33.07,5.282,"-0.413;-0.337;0.298;-0.052;-0.503;-0.244;0.225;-0.024;-0.612;-0.149;0.146;-0.066;-0.649;-0.033;0.061;-0.069;-0.633;-0.014;-0.029;-0.065;-0.658;0.036;-0.033;-0.046;-0.595;0.055;-0.079;-0.045;-0.505;0.105;-0.094;-0.055"
2026-04-18 19:58:21.069,8,4,0.5,0.7,49.713,1.768,-1.732,28.62,33.068,5.288,"-0.487;-0.261;0.258;-0.034;-0.62;-0.207;0.21;-0.031;-0.667;-0.112;0.066;-0.04;-0.67;-0.038;-0.004;-0.057;-0.707;0.042;-0.045;-0.067;-0.683;0.054;-0.071;-0.039;-0.623;0.113;-0.127;-0.03;-0.526;0.121;-0.097;-0.028"
2026-04-18 19:58:22.065,8,4,0.5,0.7,49.76,1.7,-1.776,28.622,33.067,5.295,"-0.593;-0.254;0.235;-0.058;-0.648;-0.116;0.111;-0.064;-0.701;-0.067;0.051;-0.051;-0.734;-0.019;-0.024;-0.039;-0.714;0.087;-0.039;-0.029;-0.678;0.075;-0.116;-0.055;-0.623;0.141;-0.088;-0.051;-0.568;0.123;-0.131;-0.023"
2026-04-18 19:58:23.070,8,4,0.5,0.7,49.804,1.631,-1.816,28.625,33.065,5.301,"-0.67;-0.179;0.182;-0.038;-0.731;-0.096;0.096;-0.061;-0.788;-0.033;0.046;-0.037;-0.781;0.067;-0.047;-0.043;-0.737;0.117;-0.094;-0.056;-0.706;0.092;-0.112;-0.052;-0.619;0.131;-0.145;-0.026;-0.575;0.143;-0.111;-0.012"
2026-04-18 19:58:24.070,8,4,0.5,0.7,49.844,1.561,-1.852,28.628,33.064,5.307,"-0.712;-0.143;0.138;-0.033;-0.815;-0.056;0.082;-0.035;-0.821;0.039;-0.007;-0.052;-0.818;0.05;-0.091;-0.064;-0.791;0.123;-0.101;-0.055;-0.714;0.132;-0.123;-0.055;-0.645;0.129;-0.131;-0.043;-0.547;0.165;-0.138;-0.021"
2026-04-18 19:58:25.065,8,4,0.5,0.7,49.879,1.492,-1.885,28.63,33.062,5.312,"-0.829;-0.07;0.107;-0.057;-0.875;-0.004;0.014;-0.055;-0.869;0.04;-0.074;-0.031;-0.85;0.111;-0.108;-0.038;-0.791;0.105;-0.142;-0.058;-0.764;0.161;-0.175;-0.047;-0.655;0.17;-0.157;-0.013;-0.539;0.145;-0.172;-0.01"
2026-04-18 19:58:26.065,8,4,0.5,0.7,49.909,1.422,-1.914,28.633,33.061,5.318,"-0.864;-0.067;0.072;-0.057;-0.941;0.004;-0.02;-0.039;-0.911;0.092;-0.076;-0.034;-0.864;0.144;-0.117;-0.049;-0.835;0.154;-0.162;-0.02;-0.732;0.189;-0.144;-0.021;-0.646;0.144;-0.158;-0.018;-0.572;0.16;-0.129;-0.018"
2026-04-18 19:58:27.065,8,4,0.5,0.7,49.936,1.352,-1.938,28.636,33.059,5.324,"-0.954;-0.029;0.02;-0.067;-0.97;0.073;-0.091;-0.056;-0.943;0.11;-0.133;-0.031;-0.925;0.17;-0.147;-0.03;-0.824;0.203;-0.167;-0.053;-0.786;0.186;-0.19;-0.016;-0.649;0.189;-0.168;-0.012;-0.534;0.188;-0.154;0.01"
2026-04-18 19:58:28.065,8,4,0.5,0.7,49.957,1.283,-1.959,28.639,33.057,5.33,"-0.992;0.032;-0.007;-0.051;-1.018;0.091;-0.097;-0.063;-0.962;0.126;-0.161;-0.038;-0.917;0.15;-0.204;-0.035;-0.832;0.183;-0.222;-0.024;-0.778;0.222;-0.221;-0.04;-0.674;0.176;-0.197;-0.025;-0.534;0.151;-0.165;-0.001"
2026-04-18 19:58:29.066,8,4,0.5,0.7,49.975,1.216,-1.976,28.641,33.056,5.335,"-1.06;0.092;-0.073;-0.05;-1.058;0.141;-0.112;-0.034;-0.995;0.147;-0.166;-0.054;-0.931;0.17;-0.203;-0.038;-0.859;0.192;-0.233;-0.02;-0.784;0.193;-0.193;-0.015;-0.619;0.16;-0.172;0.01;-0.524;0.141;-0.171;-0.007"
2026-04-18 19:58:30.070,8,4,0.5,0.7,49.987,1.149,-1.988,28.644,33.054,5.341,"-1.086;0.104;-0.084;-0.029;-1.055;0.143;-0.144;-0.045;-1.01;0.193;-0.194;-0.03;-0.952;0.189;-0.215;-0.017;-0.847;0.225;-0.196;-0.018;-0.77;0.204;-0.183;-0.004;-0.656;0.218;-0.198;-0.007;-0.51;0.184;-0.142;0.002"
2026-04-18 19:58:31.070,8,4,0.5,0.7,49.996,1.084,-1.996,28.646,33.052,5.346,"-1.137;0.152;-0.152;-0.051;-1.093;0.18;-0.221;-0.057;-1.074;0.235;-0.202;-0.018;-0.937;0.209;-0.245;-0.034;-0.848;0.22;-0.218;-0.037;-0.727;0.219;-0.203;0.002;-0.581;0.207;-0.164;0.015;-0.475;0.17;-0.157;0.008"
2026-04-18 19:58:32.070,8,4,0.5,0.7,50.0,1.022,-2.0,28.649,33.051,5.352,"-1.159;0.163;-0.192;-0.027;-1.124;0.204;-0.238;-0.027;-1.033;0.239;-0.237;-0.046;-0.991;0.261;-0.247;-0.041;-0.853;0.236;-0.237;-0.026;-0.733;0.2;-0.205;-0.019;-0.593;0.194;-0.21;-0.008;-0.488;0.178;-0.184;0.01"
2026-04-18 19:58:33.070,8,4,0.5,0.7,49.999,0.962,-1.999,28.652,33.049,5.357,"-1.189;0.196;-0.2;-0.058;-1.123;0.239;-0.228;-0.039;-1.039;0.236;-0.281;-0.031;-0.961;0.265;-0.255;0.0;-0.836;0.225;-0.223;-0.001;-0.708;0.249;-0.239;0.002;-0.582;0.206;-0.205;0.029;-0.422;0.136;-0.181;0.031"
2026-04-18 19:58:34.065,8,4,0.5,0.7,49.994,0.904,-1.994,28.654,33.047,5.362,"-1.23;0.225;-0.263;-0.05;-1.138;0.259;-0.254;-0.049;-1.059;0.25;-0.256;-0.008;-0.931;0.263;-0.273;0.004;-0.804;0.277;-0.241;0.016;-0.702;0.22;-0.214;-0.006;-0.547;0.17;-0.185;0.002;-0.43;0.144;-0.156;0.043"
2026-04-18 19:58:35.070,8,4,0.5,0.7,49.984,0.849,-1.985,28.657,33.045,5.367,"-1.231;0.286;-0.265;-0.037;-1.142;0.28;-0.312;-0.039;-1.061;0.281;-0.312;-0.002;-0.956;0.253;-0.285;-0.022;-0.793;0.229;-0.23;-0.009;-0.651;0.22;-0.236;0.014;-0.522;0.206;-0.158;0.029;-0.359;0.151;-0.117;0.035"
2026-04-18 19:58:36.070,8,4,0.5,0.7,49.97,0.798,-1.971,28.659,33.044,5.372,"-1.286;0.314;-0.307;-0.023;-1.18;0.301;-0.329;-0.017;-1.047;0.313;-0.288;-0.018;-0.938;0.27;-0.257;0.009;-0.793;0.272;-0.221;-0.008;-0.642;0.24;-0.216;-0.004;-0.458;0.19;-0.182;0.04;-0.349;0.135;-0.142;0.047"
2026-04-18 19:58:37.070,8,4,0.5,0.7,49.952,0.75,-1.954,28.662,33.042,5.377,"-1.301;0.316;-0.301;-0.041;-1.148;0.301;-0.302;-0.029;-1.006;0.325;-0.321;-0.001;-0.86;0.285;-0.248;0.02;-0.709;0.239;-0.218;0.023;-0.585;0.209;-0.208;0.038;-0.426;0.169;-0.168;0.047;-0.293;0.101;-0.125;0.036"
2026-04-18 19:58:38.070,8,4,0.5,0.7,49.929,0.705,-1.932,28.664,33.04,5.382,"-1.286;0.319;-0.302;-0.015;-1.166;0.331;-0.347;-0.019;-0.984;0.305;-0.298;-0.004;-0.872;0.288;-0.28;0.006;-0.73;0.262;-0.234;0.035;-0.534;0.171;-0.198;0.019;-0.402;0.15;-0.18;0.045;-0.298;0.117;-0.084;0.056"
2026-04-18 19:58:39.066,8,4,0.5,0.7,49.901,0.665,-1.906,28.667,33.038,5.387,"-1.257;0.363;-0.349;-0.024;-1.108;0.335;-0.337;-0.009;-0.983;0.307;-0.329;0.009;-0.798;0.251;-0.269;-0.003;-0.69;0.22;-0.209;0.003;-0.508;0.161;-0.178;0.022;-0.369;0.137;-0.135;0.053;-0.231;0.105;-0.131;0.056"
2026-04-18 19:58:40.070,8,4,0.5,0.7,49.869,0.628,-1.876,28.669,33.036,5.392,"-1.27;0.36;-0.321;-0.01;-1.128;0.337;-0.302;-0.008;-0.915;0.298;-0.313;0.012;-0.777;0.241;-0.255;0.012;-0.643;0.193;-0.233;0.031;-0.45;0.152;-0.163;0.044;-0.317;0.149;-0.136;0.022;-0.22;0.073;-0.062;0.031"
2026-04-18 19:58:41.070,8,4,0.5,0.7,49.833,0.596,-1.842,28.672,33.034,5.396,"-1.2;0.377;-0.357;-0.02;-1.098;0.315;-0.317;0.011;-0.901;0.281;-0.267;0.003;-0.755;0.235;-0.265;0.008;-0.596;0.189;-0.195;0.019;-0.41;0.156;-0.168;0.028;-0.285;0.088;-0.112;0.023;-0.19;0.068;-0.099;0.039"
2026-04-18 19:58:42.070,8,4,0.5,0.7,49.792,0.568,-1.805,28.674,33.032,5.401,"-1.211;0.367;-0.376;-0.014;-1.046;0.321;-0.335;-0.006;-0.857;0.265;-0.258;0.003;-0.681;0.23;-0.236;0.006;-0.505;0.192;-0.2;0.039;-0.347;0.137;-0.168;0.047;-0.214;0.071;-0.127;0.044;-0.111;0.065;-0.042;0.056"
2026-04-18 19:58:43.070,8,4,0.5,0.7,49.747,0.545,-1.764,28.677,33.031,5.405,"-1.148;0.374;-0.366;0.006;-0.972;0.312;-0.337;0.009;-0.838;0.304;-0.298;0.02;-0.66;0.238;-0.229;0.02;-0.498;0.153;-0.174;0.047;-0.315;0.124;-0.101;0.029;-0.207;0.114;-0.082;0.041;-0.063;0.05;-0.026;0.047"
2026-04-18 19:58:44.070,8,4,0.5,0.7,49.698,0.527,-1.719,28.679,33.029,5.41,"-1.114;0.36;-0.337;0.005;-0.91;0.315;-0.339;0.011;-0.732;0.292;-0.245;0.015;-0.581;0.182;-0.182;0.051;-0.403;0.168;-0.154;0.037;-0.295;0.085;-0.097;0.053;-0.129;0.062;-0.095;0.033;-0.066;0.049;-0.008;0.032"
2026-04-18 19:58:45.071,8,4,0.5,0.7,49.645,0.513,-1.671,28.682,33.027,5.414,"-1.093;0.365;-0.347;0.03;-0.876;0.292;-0.291;0.026;-0.68;0.228;-0.248;0.036;-0.533;0.206;-0.199;0.043;-0.345;0.112;-0.138;0.036;-0.206;0.073;-0.116;0.04;-0.078;0.025;-0.024;0.06;-0.02;0.012;-0.031;0.043"
2026-04-18 19:58:46.069,8,4,0.5,0.7,49.587,0.504,-1.62,28.684,33.025,5.418,"-1.002;0.31;-0.344;0.032;-0.802;0.282;-0.262;0.028;-0.619;0.223;-0.226;0.044;-0.438;0.159;-0.201;0.051;-0.305;0.147;-0.119;0.04;-0.19;0.058;-0.061;0.04;-0.078;0.047;-0.009;0.047;0.02;0.008;-0.022;0.04"
2026-04-18 19:58:47.070,8,4,0.5,0.7,49.525,0.5,-1.566,28.686,33.023,5.422,"-0.975;0.293;-0.29;0.038;-0.767;0.275;-0.266;0.029;-0.56;0.202;-0.214;0.037;-0.423;0.128;-0.158;0.031;-0.256;0.121;-0.098;0.057;-0.106;0.056;-0.05;0.06;0.018;0.029;-0.034;0.037;0.072;-0.034;0.016;0.038"
2026-04-18 19:58:48.070,8,4,0.5,0.7,49.46,0.501,-1.509,28.689,33.021,5.426,"-0.896;0.305;-0.288;0.041;-0.679;0.24;-0.224;0.019;-0.513;0.201;-0.205;0.028;-0.322;0.131;-0.146;0.042;-0.173;0.05;-0.108;0.053;-0.043;0.064;-0.031;0.047;0.065;0.028;0.027;0.061;0.139;-0.019;0.028;0.042"
2026-04-18 19:58:49.070,8,4,0.5,0.7,49.39,0.507,-1.45,28.691,33.019,5.43,"-0.818;0.262;-0.269;0.029;-0.62;0.249;-0.235;0.024;-0.449;0.166;-0.153;0.032;-0.244;0.131;-0.099;0.039;-0.118;0.068;-0.052;0.032;-0.025;0.03;-0.036;0.065;0.115;0.007;0.043;0.058;0.146;-0.026;0.059;0.029"
2026-04-18 19:58:50.065,8,4,0.5,0.7,49.316,0.518,-1.388,28.693,33.017,5.434,"-0.764;0.266;-0.23;0.046;-0.553;0.18;-0.224;0.044;-0.335;0.112;-0.108;0.062;-0.193;0.072;-0.084;0.047;-0.077;0.03;-0.016;0.044;0.036;0.018;-0.014;0.049;0.152;-0.062;0.053;0.045;0.218;-0.053;0.065;0.032"
2026-04-18 19:58:51.071,8,4,0.5,0.7,49.238,0.533,-1.324,28.696,33.015,5.437,"-0.669;0.214;-0.257;0.018;-0.467;0.159;-0.144;0.047;-0.266;0.086;-0.092;0.066;-0.134;0.06;-0.085;0.042;-0.013;0.003;-0.012;0.032;0.139;-0.01;0.026;0.048;0.194;-0.061;0.041;0.047;0.22;-0.063;0.058;0.02"
