[System]
Platform=SEANO USV
Start_Time=2026-04-18 19:40:07
Timezone=WIB

[Sensor]
Name=ADCP

[Columns]
Timestamp(WIB)	NumCells	NumBeams	CellSizeM	BlankingDistanceM	HeadingDeg	PitchDeg	RollDeg	TemperatureC	SalinityPSU	PressureDbar	VelocityProfile
2026-04-18 19:40:55.430	8	4	0.5	0.7	49.957	1.283	-1.959	28.639	33.057	5.33	-1.019;0.047;-0.033;-0.042;-1.01;0.088;-0.096;-0.033;-0.96;0.169;-0.165;-0.037;-0.909;0.184;-0.196;-0.05;-0.848;0.162;-0.207;-0.043;-0.777;0.215;-0.178;-0.026;-0.633;0.174;-0.156;-0.017;-0.508;0.168;-0.146;-0.02
2026-04-18 19:40:56.431	8	4	0.5	0.7	49.975	1.215	-1.976	28.641	33.056	5.335	-1.023;0.051;-0.045;-0.035;-1.072;0.13;-0.106;-0.029;-1.022;0.199;-0.175;-0.055;-0.957;0.169;-0.208;-0.026;-0.874;0.217;-0.212;-0.035;-0.786;0.193;-0.181;-0.022;-0.628;0.183;-0.216;0.005;-0.521;0.144;-0.182;-0.012
2026-04-18 19:40:57.431	8	4	0.5	0.7	49.987	1.149	-1.988	28.644	33.054	5.341	-1.091;0.136;-0.122;-0.047;-1.08;0.169;-0.192;-0.042;-1.058;0.225;-0.197;-0.036;-0.956;0.204;-0.229;-0.012;-0.879;0.245;-0.207;-0.038;-0.719;0.183;-0.231;-0.008;-0.602;0.172;-0.197;0.001;-0.498;0.173;-0.139;-0.001
2026-04-18 19:40:58.431	8	4	0.5	0.7	49.996	1.084	-1.996	28.646	33.052	5.346	-1.145;0.15;-0.121;-0.046;-1.137;0.199;-0.183;-0.041;-1.064;0.191;-0.2;-0.021;-0.972;0.208;-0.244;-0.047;-0.88;0.209;-0.217;-0.03;-0.726;0.227;-0.221;0.005;-0.639;0.171;-0.163;0.01;-0.504;0.132;-0.151;0.009
2026-04-18 19:40:59.431	8	4	0.5	0.7	50.0	1.022	-2.0	28.649	33.051	5.352	-1.182;0.173;-0.202;-0.037;-1.156;0.193;-0.224;-0.032;-1.083;0.231;-0.245;-0.03;-0.938;0.257;-0.223;-0.007;-0.827;0.257;-0.212;-0.016;-0.702;0.206;-0.203;-0.014;-0.562;0.191;-0.173;-0.009;-0.478;0.144;-0.14;0.009
2026-04-18 19:41:00.428	8	4	0.5	0.7	49.999	0.962	-1.999	28.652	33.049	5.357	-1.229;0.196;-0.194;-0.035;-1.166;0.255;-0.226;-0.034;-1.071;0.239;-0.242;-0.02;-0.964;0.24;-0.243;-0.024;-0.856;0.243;-0.247;-0.011;-0.695;0.237;-0.247;-0.016;-0.572;0.204;-0.165;0.015;-0.428;0.149;-0.175;0.04
2026-04-18 19:41:01.428	8	4	0.5	0.7	49.994	0.904	-1.994	28.654	33.047	5.362	-1.219;0.254;-0.213;-0.056;-1.146;0.257;-0.237;-0.026;-1.09;0.275;-0.249;-0.035;-0.923;0.266;-0.245;0.003;-0.793;0.265;-0.27;0.01;-0.703;0.214;-0.214;-0.008;-0.528;0.205;-0.19;0.003;-0.392;0.128;-0.145;0.026
2026-04-18 19:41:02.428	8	4	0.5	0.7	49.984	0.849	-1.985	28.657	33.045	5.367	-1.228;0.245;-0.278;-0.046;-1.162;0.255;-0.261;-0.028;-1.053;0.267;-0.265;-0.013;-0.96;0.291;-0.29;0.009;-0.789;0.27;-0.277;-0.009;-0.67;0.191;-0.202;-0.001;-0.537;0.192;-0.194;0.011;-0.379;0.157;-0.163;0.019
2026-04-18 19:41:03.428	8	4	0.5	0.7	49.97	0.798	-1.971	28.659	33.044	5.372	-1.292;0.266;-0.261;-0.035;-1.184;0.307;-0.288;-0.024;-1.039;0.319;-0.307;-0.014;-0.903;0.248;-0.303;0.01;-0.75;0.229;-0.256;-0.013;-0.616;0.203;-0.187;0.02;-0.478;0.196;-0.158;0.014;-0.345;0.139;-0.151;0.021
2026-04-18 19:41:04.428	8	4	0.5	0.7	49.952	0.75	-1.954	28.662	33.042	5.377	-1.298;0.319;-0.288;-0.016;-1.149;0.332;-0.307;-0.014;-1.003;0.292;-0.288;-0.018;-0.899;0.275;-0.298;0.009;-0.765;0.223;-0.228;0.029;-0.599;0.197;-0.185;0.009;-0.427;0.18;-0.137;0.041;-0.32;0.103;-0.137;0.052
2026-04-18 19:41:05.428	8	4	0.5	0.7	49.929	0.705	-1.932	28.664	33.04	5.382	-1.295;0.348;-0.347;-0.029;-1.149;0.327;-0.304;-0.004;-0.978;0.291;-0.284;0.002;-0.853;0.273;-0.279;-0.008;-0.674;0.225;-0.238;0.032;-0.576;0.185;-0.204;0.044;-0.388;0.133;-0.182;0.043;-0.309;0.133;-0.134;0.06
2026-04-18 19:41:06.428	8	4	0.5	0.7	49.901	0.665	-1.906	28.667	33.038	5.387	-1.276;0.346;-0.355;-0.009;-1.127;0.339;-0.304;0.006;-0.965;0.279;-0.331;-0.011;-0.837;0.289;-0.257;0.028;-0.675;0.21;-0.258;0.027;-0.526;0.208;-0.191;0.045;-0.347;0.146;-0.119;0.018;-0.218;0.124;-0.127;0.056
2026-04-18 19:41:07.430	8	4	0.5	0.7	49.869	0.628	-1.876	28.669	33.036	5.392	-1.25;0.374;-0.343;-0.011;-1.092;0.339;-0.336;-0.02;-0.933;0.283;-0.314;0.016;-0.756;0.255;-0.276;0.031;-0.623;0.239;-0.248;0.023;-0.481;0.162;-0.146;0.015;-0.317;0.114;-0.139;0.043;-0.181;0.065;-0.082;0.047
2026-04-18 19:41:08.433	8	4	0.5	0.7	49.833	0.596	-1.842	28.672	33.034	5.396	-1.201;0.352;-0.372;0.006;-1.057;0.307;-0.332;0.012;-0.923;0.286;-0.315;0.006;-0.761;0.237;-0.232;0.006;-0.563;0.189;-0.192;0.013;-0.418;0.148;-0.172;0.038;-0.31;0.143;-0.092;0.05;-0.173;0.046;-0.089;0.043
2026-04-18 19:41:09.432	8	4	0.5	0.7	49.792	0.568	-1.805	28.674	33.032	5.401	-1.189;0.381;-0.339;-0.004;-1.054;0.339;-0.315;0.025;-0.852;0.298;-0.304;0.033;-0.706;0.22;-0.216;0.021;-0.526;0.193;-0.186;0.035;-0.372;0.153;-0.119;0.034;-0.227;0.126;-0.088;0.039;-0.104;0.068;-0.07;0.052
2026-04-18 19:41:10.428	8	4	0.5	0.7	49.747	0.545	-1.764	28.677	33.031	5.405	-1.173;0.357;-0.331;0.017;-1.015;0.348;-0.301;0.026;-0.821;0.299;-0.28;0.033;-0.639;0.234;-0.206;0.036;-0.468;0.165;-0.155;0.053;-0.327;0.138;-0.107;0.052;-0.205;0.057;-0.067;0.036;-0.076;0.031;-0.04;0.069
2026-04-18 19:41:11.430	8	4	0.5	0.7	49.698	0.527	-1.719	28.679	33.029	5.41	-1.137;0.36;-0.371;-0.013;-0.932;0.327;-0.309;0.022;-0.75;0.267;-0.29;0.015;-0.604;0.234;-0.191;0.05;-0.413;0.159;-0.181;0.047;-0.29;0.127;-0.092;0.046;-0.165;0.069;-0.039;0.055;-0.052;0.05;-0.039;0.056
2026-04-18 19:41:12.431	8	4	0.5	0.7	49.645	0.513	-1.671	28.682	33.027	5.414	-1.048;0.344;-0.332;-0.009;-0.903;0.291;-0.313;0.031;-0.691;0.244;-0.265;0.018;-0.53;0.204;-0.219;0.052;-0.384;0.129;-0.145;0.032;-0.2;0.102;-0.081;0.044;-0.122;0.062;-0.049;0.03;-0.03;0.037;-0.021;0.051
2026-04-18 19:41:13.431	8	4	0.5	0.7	49.587	0.504	-1.62	28.684	33.025	5.418	-1.04;0.361;-0.322;0.015;-0.854;0.291;-0.29;0.034;-0.62;0.211;-0.205;0.04;-0.462;0.152;-0.19;0.036;-0.277;0.139;-0.103;0.035;-0.172;0.078;-0.06;0.051;-0.037;0.053;-0.064;0.065;0.042;-0.02;-0.025;0.052
2026-04-18 19:41:14.431	8	4	0.5	0.7	49.525	0.5	-1.566	28.686	33.023	5.422	-0.966;0.298;-0.315;0.021;-0.759;0.272;-0.28;0.031;-0.546;0.215;-0.222;0.056;-0.387;0.134;-0.127;0.026;-0.25;0.128;-0.121;0.059;-0.125;0.067;-0.061;0.038;-0.011;0.027;-0.044;0.045;0.07;-0.009;-0.007;0.056
2026-04-18 19:41:15.431	8	4	0.5	0.7	49.46	0.501	-1.509	28.689	33.021	5.426	-0.9;0.315;-0.291;0.038;-0.709;0.258;-0.254;0.039;-0.521;0.193;-0.206;0.021;-0.355;0.141;-0.116;0.054;-0.179;0.064;-0.103;0.051;-0.028;0.062;-0.03;0.031;0.026;-0.013;0.023;0.037;0.11;-0.049;0.001;0.053
2026-04-18 19:41:16.431	8	4	0.5	0.7	49.39	0.507	-1.45	28.691	33.019	5.43	-0.839;0.259;-0.252;0.04;-0.625;0.199;-0.226;0.044;-0.41;0.14;-0.152;0.052;-0.243;0.082;-0.096;0.05;-0.136;0.072;-0.044;0.044;0.017;0.029;-0.025;0.04;0.076;-0.026;0.045;0.039;0.149;-0.045;0.03;0.057
2026-04-18 19:41:17.431	8	4	0.5	0.7	49.316	0.518	-1.388	28.693	33.017	5.434	-0.733;0.281;-0.242;0.017;-0.577;0.176;-0.204;0.052;-0.387;0.114;-0.16;0.042;-0.228;0.071;-0.087;0.067;-0.037;0.018;-0.019;0.039;0.08;-0.024;0.005;0.059;0.126;-0.017;0.029;0.035;0.2;-0.075;0.049;0.033
2026-04-18 19:41:18.432	8	4	0.5	0.7	49.238	0.533	-1.324	28.696	33.015	5.437	-0.643;0.253;-0.232;0.023;-0.477;0.145;-0.165;0.042;-0.277;0.142;-0.106;0.027;-0.142;0.059;-0.064;0.061;0.02;-0.004;-0.037;0.044;0.115;-0.011;0.024;0.047;0.197;-0.054;0.039;0.059;0.245;-0.066;0.065;0.047
